0.0011111,0.14128,0.23729,0.63559
0.00043403,0.098289,0.16725,0.43408
0.00015242,0.060937,0.10575,0.26599
5.251e-05,0.036266,0.064186,0.15713
1.874e-05,0.021607,0.039028,0.093077
6.6769e-06,0.012691,0.023532,0.054358
2.4037e-06,0.0073654,0.014202,0.031312
8.6212e-07,0.0041468,0.0085346,0.017416
3.0967e-07,0.0022177,0.0051255,0.0091057
1.1111e-07,0.0010582,0.0030739,0.0041293
