0.0078867,0.25007
0.021054,0.25071
0.037512,0.25163
0.053971,0.25268
0.07043,0.25387
0.086888,0.2552
0.10335,0.25667
0.11981,0.25829
0.13626,0.26005
0.15272,0.26197
0.16918,0.26405
0.18564,0.26629
0.2021,0.2687
0.21856,0.27128
0.23502,0.27404
0.25147,0.27698
0.26793,0.28012
0.28439,0.28345
0.30085,0.287
0.31731,0.29076
0.33377,0.29475
0.35023,0.29898
0.36669,0.30346
0.38314,0.30819
0.3996,0.3132
0.41606,0.3185
0.43252,0.3241
0.44898,0.33003
0.46544,0.33629
0.4819,0.34291
0.49835,0.3499
0.51481,0.3573
0.53127,0.36513
0.54773,0.37341
0.56419,0.38218
0.58065,0.39146
0.59711,0.40129
0.61356,0.41171
0.63002,0.42276
0.64648,0.43449
0.66294,0.44695
0.6794,0.46019
0.69586,0.47427
0.71232,0.48927
0.72878,0.50525
0.74523,0.52231
0.76169,0.54052
0.77815,0.56
0.79461,0.58085
0.81107,0.6032
0.82753,0.6272
0.84399,0.653
0.86044,0.68079
0.8769,0.71076
0.89336,0.74315
0.90982,0.77821
0.92628,0.81623
0.94274,0.85757
0.9592,0.90261
0.97565,0.95179
0.99211,1
