0.0011924
0.0035773
0.0059622
0.0083471
0.010732
0.013117
0.015502
0.017887
0.020271
0.022656
0.025041
0.027426
0.029811
0.032196
0.034581
0.036966
0.03935
0.041735
0.04412
0.046505
0.04889
0.051275
0.05366
0.056044
0.058429
0.060814
0.063199
0.065584
0.067969
0.070354
0.072739
0.075123
0.077508
0.079893
0.082278
0.084663
0.087048
0.089433
0.091818
0.094202
0.096587
0.098972
0.10136
0.10374
0.10613
0.10851
0.1109
0.11328
0.11567
0.11805
0.12044
0.12282
0.12521
0.12759
0.12998
0.13236
0.13475
0.13713
0.13952
0.1419
0.14428
0.14667
0.14905
0.15144
0.15382
0.15621
0.15859
0.16098
0.16336
0.16575
0.16813
0.17052
0.1729
0.17529
0.17767
0.18006
0.18244
0.18483
0.18721
0.1896
0.19198
0.19437
0.19675
0.19914
0.20152
0.20391
0.20629
0.20868
0.21106
0.21345
0.21583
0.21822
0.2206
0.22299
0.22537
0.22776
0.23014
0.23253
0.23491
0.23729
0.23968
0.24206
0.24445
0.24683
0.24922
0.2516
0.25399
0.25637
0.25876
0.26114
0.26353
0.26591
0.2683
0.27068
0.27307
0.27545
0.27784
0.28022
0.28261
0.28499
0.28738
0.28976
0.29215
0.29453
0.29692
0.2993
0.30169
0.30407
0.30646
0.30884
0.31123
0.31361
0.316
0.31838
0.32077
0.32315
0.32554
0.32792
0.3303
0.33269
0.33507
0.33746
0.33984
0.34223
0.34461
0.347
0.34938
0.35177
0.35415
0.35654
0.35892
0.36131
0.36369
0.36608
0.36846
0.37085
0.37323
0.37562
0.378
0.38039
0.38277
0.38516
0.38754
0.38993
0.39231
0.3947
0.39708
0.39947
0.40185
0.40424
0.40662
0.40901
0.41139
0.41378
0.41616
0.41855
0.42093
0.42331
0.4257
0.42808
0.43047
0.43285
0.43524
0.43762
0.44001
0.44239
0.44478
0.44716
0.44955
0.45193
0.45432
0.4567
0.45909
0.46147
0.46386
0.46624
0.46863
0.47101
0.4734
0.47578
0.47817
0.48055
0.48294
0.48532
0.48771
0.49009
0.49248
0.49486
0.49725
0.49963
0.50202
0.5044
0.50679
0.50917
0.51156
0.51394
0.51632
0.51871
0.52109
0.52348
0.52586
0.52825
0.53063
0.53302
0.5354
0.53779
0.54017
0.54256
0.54494
0.54733
0.54971
0.5521
0.55448
0.55687
0.55925
