0.052063,0.30578,0.051212,0.25676,0.049112,0.25574,0.051317,0.25559,0.052277,0.25545,0.052767,0.25535,0.053042,0.2553,0.05321,0.25527,0.053305,0.25526,0.053367,0.25524,0.053377,0.25523,0.053411,0.25543,0.053423,0.25521,0.053432,0.25513,0.053428,0.25522,0.05343,0.25526,0.053432,0.25522,0.053434,0.25523,0.053429,0.25517,0.05343,0.2552,0.053434,0.25525
0.056437,0.31047,0.055515,0.25745,0.053239,0.25631,0.05563,0.25615,0.05667,0.25599,0.057201,0.25588,0.057499,0.25581,0.057681,0.25578,0.057784,0.25577,0.057851,0.25574,0.057862,0.25574,0.057899,0.25594,0.057913,0.25572,0.057922,0.25562,0.057917,0.25572,0.05792,0.25578,0.057922,0.25572,0.057925,0.25574,0.057919,0.25568,0.05792,0.25571,0.057924,0.25576
0.060812,0.31516,0.059819,0.25816,0.057366,0.25689,0.059942,0.25671,0.061063,0.25654,0.061636,0.25642,0.061957,0.25634,0.062153,0.25631,0.062263,0.2563,0.062336,0.25626,0.062348,0.25626,0.062387,0.25645,0.062402,0.25625,0.062412,0.25613,0.062407,0.25625,0.06241,0.25631,0.062412,0.25624,0.062415,0.25626,0.062409,0.2562,0.06241,0.25623,0.062415,0.25628
0.065187,0.31984,0.064122,0.25889,0.061493,0.25749,0.064254,0.25729,0.065456,0.2571,0.06607,0.25696,0.066414,0.25689,0.066624,0.25684,0.066743,0.25684,0.066821,0.25679,0.066833,0.25679,0.066876,0.25698,0.066892,0.25678,0.066902,0.25665,0.066897,0.25678,0.0669,0.25685,0.066902,0.25677,0.066905,0.25679,0.066899,0.25674,0.0669,0.25676,0.066905,0.25682
0.069562,0.32453,0.068426,0.25965,0.06562,0.2581,0.068567,0.25788,0.06985,0.25767,0.070504,0.25753,0.070871,0.25744,0.071096,0.25739,0.071222,0.25739,0.071305,0.25733,0.071319,0.25734,0.071364,0.25753,0.071381,0.25734,0.071393,0.25719,0.071386,0.25733,0.07139,0.2574,0.071392,0.25731,0.071396,0.25734,0.071389,0.25729,0.071389,0.25731,0.071395,0.25736
0.073937,0.32922,0.072729,0.26042,0.069747,0.25873,0.072879,0.25849,0.074243,0.25826,0.074938,0.2581,0.075329,0.25801,0.075567,0.25795,0.075701,0.25795,0.07579,0.25788,0.075804,0.2579,0.075852,0.25807,0.07587,0.2579,0.075883,0.25775,0.075876,0.25789,0.07588,0.25796,0.075882,0.25787,0.075886,0.25789,0.075878,0.25785,0.075879,0.25786,0.075885,0.25792
0.078312,0.33391,0.077032,0.26123,0.073874,0.25938,0.077192,0.25911,0.078636,0.25886,0.079373,0.25869,0.079786,0.25859,0.080039,0.25853,0.080181,0.25853,0.080274,0.25845,0.08029,0.25847,0.08034,0.25861,0.08036,0.25847,0.080373,0.25833,0.080366,0.25846,0.08037,0.25854,0.080372,0.25844,0.080376,0.25846,0.080368,0.25842,0.080369,0.25843,0.080376,0.25849
0.082687,0.33859,0.081336,0.26206,0.078001,0.26004,0.081504,0.25975,0.083029,0.25948,0.083807,0.25929,0.084243,0.25918,0.08451,0.25912,0.08466,0.25911,0.084759,0.25904,0.084775,0.25905,0.084829,0.25917,0.084849,0.25906,0.084863,0.25891,0.084856,0.25905,0.08486,0.25912,0.084862,0.25902,0.084866,0.25904,0.084858,0.259,0.084859,0.25902,0.084866,0.25907
0.087063,0.34328,0.085639,0.26291,0.082128,0.26071,0.085816,0.2604,0.087422,0.26011,0.088241,0.25991,0.088701,0.25979,0.088981,0.25973,0.089139,0.25971,0.089244,0.25964,0.089261,0.25965,0.089317,0.25977,0.089338,0.25967,0.089353,0.25952,0.089345,0.25965,0.08935,0.25972,0.089352,0.25961,0.089357,0.25964,0.089348,0.2596,0.089349,0.25963,0.089356,0.25967
0.091437,0.34797,0.089943,0.26379,0.086255,0.2614,0.090129,0.26107,0.091815,0.26075,0.092675,0.26054,0.093158,0.26041,0.093453,0.26035,0.093619,0.26032,0.093728,0.26025,0.093746,0.26026,0.093805,0.26038,0.093828,0.26028,0.093843,0.26014,0.093835,0.26026,0.09384,0.26032,0.093843,0.26021,0.093847,0.26025,0.093838,0.26021,0.093839,0.26025,0.093846,0.26028
0.095812,0.35266,0.094246,0.2647,0.090382,0.26211,0.094441,0.26175,0.096208,0.26142,0.097109,0.26119,0.097615,0.26105,0.097924,0.26098,0.098098,0.26094,0.098213,0.26088,0.098232,0.26089,0.098294,0.26099,0.098317,0.26091,0.098333,0.26077,0.098325,0.26089,0.09833,0.26094,0.098333,0.26083,0.098337,0.26087,0.098328,0.26083,0.098329,0.26089,0.098337,0.2609
0.10019,0.35734,0.09855,0.26563,0.094509,0.26284,0.098753,0.26245,0.1006,0.26209,0.10154,0.26184,0.10207,0.2617,0.1024,0.26163,0.10258,0.26158,0.1027,0.26152,0.10272,0.26153,0.10278,0.26162,0.10281,0.26155,0.10282,0.26141,0.10281,0.26153,0.10282,0.26158,0.10282,0.26146,0.10283,0.26151,0.10282,0.26147,0.10282,0.26153,0.10283,0.26154
0.10456,0.36203,0.10285,0.2666,0.098636,0.26359,0.10307,0.26316,0.10499,0.26278,0.10598,0.26252,0.10653,0.26236,0.10687,0.26229,0.10706,0.26223,0.10718,0.26217,0.1072,0.26218,0.10727,0.26224,0.1073,0.26221,0.10731,0.26207,0.1073,0.26219,0.10731,0.26222,0.10731,0.26211,0.10732,0.26217,0.10731,0.26212,0.10731,0.2622,0.10732,0.26219
0.10894,0.36672,0.10716,0.26759,0.10276,0.26435,0.10738,0.2639,0.10939,0.26349,0.11041,0.26321,0.11099,0.26304,0.11134,0.26297,0.11154,0.2629,0.11167,0.26284,0.11169,0.26285,0.11176,0.26287,0.11179,0.26289,0.1118,0.26274,0.11179,0.26286,0.1118,0.26288,0.1118,0.26277,0.11181,0.26283,0.1118,0.26278,0.1118,0.26287,0.11181,0.26285
0.11331,0.37141,0.11146,0.26861,0.10689,0.26513,0.11169,0.26465,0.11378,0.26421,0.11485,0.26391,0.11544,0.26373,0.11581,0.26366,0.11602,0.26358,0.11615,0.26352,0.11617,0.26353,0.11625,0.26353,0.11627,0.26357,0.11629,0.26342,0.11628,0.26355,0.11629,0.26356,0.11629,0.26345,0.1163,0.26351,0.11629,0.26346,0.11629,0.26356,0.1163,0.26353
0.11769,0.37609,0.11576,0.26967,0.11102,0.26593,0.116,0.26542,0.11817,0.26495,0.11928,0.26463,0.1199,0.26444,0.12028,0.26437,0.1205,0.26427,0.12064,0.26422,0.12066,0.26422,0.12074,0.26419,0.12076,0.26428,0.12078,0.26412,0.12077,0.26425,0.12078,0.26426,0.12078,0.26414,0.12079,0.26421,0.12078,0.26416,0.12078,0.26427,0.12079,0.26422
0.12206,0.38078,0.12007,0.27076,0.11514,0.26675,0.12032,0.2662,0.12257,0.26571,0.12371,0.26537,0.12436,0.26517,0.12475,0.26509,0.12497,0.26498,0.12512,0.26493,0.12514,0.26493,0.12522,0.26485,0.12525,0.265,0.12527,0.26483,0.12526,0.26496,0.12527,0.26496,0.12527,0.26484,0.12528,0.26492,0.12527,0.26487,0.12527,0.26498,0.12528,0.26493
0.12644,0.38547,0.12437,0.27188,0.11927,0.26759,0.12463,0.267,0.12696,0.26648,0.12815,0.26612,0.12882,0.26591,0.12922,0.26584,0.12945,0.26571,0.1296,0.26566,0.12963,0.26566,0.12971,0.26554,0.12974,0.26573,0.12976,0.26556,0.12975,0.2657,0.12976,0.26569,0.12976,0.26556,0.12977,0.26565,0.12976,0.2656,0.12976,0.26571,0.12977,0.26565
0.13081,0.39016,0.12867,0.27304,0.1234,0.26844,0.12894,0.26783,0.13135,0.26727,0.13258,0.26689,0.13327,0.26667,0.1337,0.26659,0.13393,0.26645,0.13409,0.2664,0.13412,0.2664,0.1342,0.26626,0.13423,0.26648,0.13425,0.26631,0.13424,0.26645,0.13425,0.26643,0.13425,0.2663,0.13426,0.26639,0.13425,0.26635,0.13425,0.26646,0.13426,0.26638
0.13519,0.39484,0.13298,0.27424,0.12753,0.26932,0.13325,0.26867,0.13575,0.26808,0.13702,0.26768,0.13773,0.26744,0.13817,0.26736,0.13841,0.26721,0.13857,0.26715,0.1386,0.26715,0.13869,0.26702,0.13872,0.26724,0.13874,0.26708,0.13873,0.26721,0.13874,0.26718,0.13874,0.26706,0.13875,0.26715,0.13874,0.26711,0.13874,0.26722,0.13875,0.26713
0.13956,0.39953,0.13728,0.27547,0.13165,0.27022,0.13756,0.26953,0.14014,0.26891,0.14145,0.26848,0.14219,0.26823,0.14264,0.26815,0.14289,0.26799,0.14306,0.26793,0.14309,0.26793,0.14318,0.26781,0.14321,0.26802,0.14323,0.26786,0.14322,0.26799,0.14323,0.26796,0.14323,0.26782,0.14324,0.26792,0.14323,0.26788,0.14323,0.268,0.14324,0.26789
0.14394,0.40422,0.14158,0.27674,0.13578,0.27114,0.14188,0.27041,0.14453,0.26975,0.14589,0.2693,0.14665,0.26904,0.14711,0.26895,0.14737,0.26878,0.14754,0.26872,0.14757,0.26872,0.14766,0.26861,0.1477,0.26881,0.14772,0.26866,0.14771,0.26879,0.14772,0.26874,0.14772,0.26861,0.14773,0.26871,0.14772,0.26867,0.14772,0.26879,0.14773,0.26866
0.14831,0.40891,0.14589,0.27804,0.13991,0.27208,0.14619,0.2713,0.14892,0.27062,0.15032,0.27014,0.1511,0.26986,0.15158,0.26977,0.15185,0.2696,0.15203,0.26952,0.15206,0.26952,0.15215,0.26944,0.15219,0.26962,0.15221,0.26948,0.1522,0.26961,0.15221,0.26955,0.15221,0.26942,0.15222,0.26952,0.15221,0.26946,0.15221,0.2696,0.15222,0.26945
0.15269,0.41359,0.15019,0.27937,0.14403,0.27304,0.1505,0.27222,0.15332,0.2715,0.15475,0.271,0.15556,0.2707,0.15605,0.27061,0.15633,0.27044,0.15651,0.27034,0.15654,0.27035,0.15664,0.27028,0.15668,0.27045,0.1567,0.27031,0.15669,0.27044,0.1567,0.27037,0.1567,0.27024,0.15671,0.27034,0.1567,0.27028,0.1567,0.27042,0.15671,0.27026
0.15706,0.41828,0.1545,0.28075,0.14816,0.27403,0.15481,0.27316,0.15771,0.2724,0.15919,0.27187,0.16002,0.27156,0.16052,0.27147,0.16081,0.27129,0.161,0.27118,0.16103,0.27119,0.16113,0.27113,0.16117,0.27129,0.16119,0.27115,0.16118,0.27128,0.16119,0.27121,0.16119,0.27108,0.1612,0.27117,0.16119,0.2711,0.16119,0.27126,0.1612,0.27109
0.16144,0.42297,0.1588,0.28217,0.15229,0.27503,0.15913,0.27412,0.1621,0.27332,0.16362,0.27277,0.16448,0.27244,0.165,0.27234,0.16529,0.27216,0.16548,0.27204,0.16551,0.27205,0.16562,0.272,0.16566,0.27216,0.16568,0.27202,0.16567,0.27214,0.16568,0.27206,0.16568,0.27193,0.16569,0.27203,0.16568,0.27195,0.16568,0.27212,0.16569,0.27194
0.16581,0.42766,0.1631,0.28365,0.15641,0.27606,0.16344,0.2751,0.1665,0.27426,0.16806,0.27368,0.16893,0.27334,0.16947,0.27323,0.16977,0.27305,0.16997,0.27291,0.17,0.27292,0.17011,0.2729,0.17015,0.27304,0.17017,0.2729,0.17016,0.27302,0.17017,0.27294,0.17017,0.27281,0.17018,0.2729,0.17017,0.27281,0.17017,0.27299,0.17018,0.27281
0.17019,0.43234,0.16741,0.2852,0.16054,0.27711,0.16775,0.27611,0.17089,0.27522,0.17249,0.27461,0.17339,0.27425,0.17394,0.27413,0.17425,0.27396,0.17445,0.2738,0.17448,0.27382,0.17459,0.27382,0.17464,0.27394,0.17466,0.27381,0.17465,0.27392,0.17466,0.27383,0.17466,0.2737,0.17467,0.2738,0.17465,0.27368,0.17466,0.27389,0.17467,0.2737
0.17456,0.43703,0.17171,0.28681,0.16467,0.27819,0.17206,0.27713,0.17528,0.2762,0.17693,0.27556,0.17785,0.27519,0.17841,0.27506,0.17873,0.27489,0.17894,0.27472,0.17897,0.27473,0.17908,0.27476,0.17913,0.27486,0.17915,0.27473,0.17914,0.27483,0.17915,0.27474,0.17915,0.27462,0.17916,0.27471,0.17914,0.27458,0.17915,0.2748,0.17916,0.27461
0.17894,0.44172,0.17601,0.28848,0.1688,0.27929,0.17638,0.27818,0.17968,0.2772,0.18136,0.27654,0.1823,0.27614,0.18288,0.27601,0.18321,0.27584,0.18342,0.27565,0.18346,0.27566,0.18357,0.27572,0.18361,0.27579,0.18364,0.27567,0.18363,0.27576,0.18364,0.27566,0.18364,0.27554,0.18365,0.27564,0.18363,0.2755,0.18364,0.27572,0.18365,0.27554
0.18331,0.44641,0.18032,0.2902,0.17292,0.28042,0.18069,0.27925,0.18407,0.27823,0.18579,0.27753,0.18676,0.27711,0.18735,0.27697,0.18769,0.27681,0.1879,0.2766,0.18794,0.27661,0.18806,0.27669,0.1881,0.27675,0.18814,0.27663,0.18812,0.27671,0.18813,0.27661,0.18813,0.27649,0.18814,0.27659,0.18812,0.27645,0.18813,0.27666,0.18814,0.27649
0.18769,0.45109,0.18462,0.29194,0.17705,0.28157,0.185,0.28035,0.18846,0.27927,0.19023,0.27854,0.19122,0.27811,0.19182,0.27796,0.19217,0.27779,0.19239,0.27758,0.19243,0.27758,0.19255,0.27766,0.19259,0.27773,0.19263,0.2776,0.19261,0.27767,0.19262,0.27758,0.19262,0.27746,0.19263,0.27756,0.19261,0.27742,0.19262,0.27762,0.19263,0.27746
0.19206,0.45578,0.18892,0.29371,0.18118,0.28274,0.18931,0.28147,0.19286,0.28034,0.19466,0.27958,0.19568,0.27912,0.1963,0.27896,0.19664,0.27879,0.19687,0.27857,0.19691,0.27857,0.19704,0.27867,0.19708,0.27872,0.19712,0.27859,0.1971,0.27866,0.19711,0.27857,0.19711,0.27844,0.19712,0.27855,0.1971,0.27841,0.19711,0.2786,0.19712,0.27845
0.19644,0.46047,0.19323,0.2955,0.1853,0.28394,0.19363,0.28261,0.19725,0.28144,0.1991,0.28063,0.20013,0.28015,0.20077,0.27999,0.20112,0.27982,0.20136,0.27958,0.2014,0.27957,0.20152,0.2797,0.20157,0.27973,0.20161,0.2796,0.20159,0.27967,0.2016,0.27958,0.2016,0.27945,0.20161,0.27956,0.20159,0.27942,0.2016,0.27959,0.20161,0.27945
0.20081,0.46516,0.19753,0.29731,0.18943,0.28517,0.19794,0.28378,0.20164,0.28255,0.20353,0.28171,0.20459,0.28121,0.20524,0.28103,0.2056,0.28086,0.20584,0.28062,0.20588,0.2806,0.20601,0.28074,0.20606,0.28077,0.2061,0.28063,0.20608,0.2807,0.20609,0.28061,0.20609,0.28047,0.2061,0.28059,0.20608,0.28045,0.20609,0.28061,0.2061,0.28047
0.20519,0.46984,0.20183,0.29916,0.19356,0.28643,0.20225,0.28497,0.20603,0.28369,0.20797,0.28281,0.20905,0.28229,0.20971,0.2821,0.21008,0.28192,0.21033,0.28167,0.21037,0.28166,0.2105,0.2818,0.21055,0.28183,0.21059,0.28167,0.21057,0.28175,0.21058,0.28166,0.21058,0.28152,0.21059,0.28165,0.21057,0.28151,0.21058,0.28164,0.21059,0.28151
0.20956,0.47453,0.20614,0.30109,0.19768,0.28771,0.20656,0.28619,0.21043,0.28485,0.2124,0.28393,0.21351,0.28339,0.21418,0.28319,0.21456,0.28301,0.21481,0.28275,0.21485,0.28273,0.21499,0.28288,0.21504,0.2829,0.21508,0.28274,0.21506,0.28282,0.21507,0.28273,0.21507,0.28258,0.21508,0.28272,0.21506,0.2826,0.21507,0.2827,0.21508,0.28258
0.21394,0.47922,0.21044,0.30313,0.20181,0.28902,0.21088,0.28744,0.21482,0.28603,0.21683,0.28508,0.21796,0.28451,0.21865,0.2843,0.21904,0.28411,0.2193,0.28384,0.21934,0.28382,0.21948,0.28398,0.21953,0.284,0.21957,0.28383,0.21955,0.28391,0.21956,0.28383,0.21956,0.28367,0.21957,0.28382,0.21955,0.28371,0.21956,0.28379,0.21957,0.28367
0.21831,0.48391,0.21474,0.3053,0.20594,0.29036,0.21519,0.28871,0.21921,0.28724,0.22127,0.28624,0.22242,0.28565,0.22312,0.28543,0.22352,0.28523,0.22378,0.28496,0.22382,0.28494,0.22397,0.28511,0.22402,0.28512,0.22406,0.28494,0.22404,0.28502,0.22405,0.28494,0.22405,0.28478,0.22407,0.28494,0.22404,0.28484,0.22405,0.2849,0.22406,0.28478
0.22269,0.48859,0.21905,0.30763,0.21007,0.29173,0.2195,0.29001,0.22361,0.28848,0.2257,0.28744,0.22688,0.28682,0.2276,0.28658,0.228,0.28638,0.22827,0.2861,0.22831,0.28607,0.22845,0.28624,0.22851,0.28626,0.22855,0.28608,0.22853,0.28616,0.22854,0.28607,0.22854,0.28591,0.22856,0.28608,0.22853,0.286,0.22854,0.28604,0.22855,0.28592
0.22706,0.49328,0.22335,0.31011,0.21419,0.29313,0.22381,0.29134,0.228,0.28974,0.23014,0.28865,0.23133,0.28801,0.23207,0.28776,0.23248,0.28755,0.23275,0.28726,0.2328,0.28723,0.23294,0.2874,0.233,0.28743,0.23304,0.28725,0.23302,0.28731,0.23303,0.28723,0.23303,0.28707,0.23305,0.28725,0.23302,0.28717,0.23303,0.28721,0.23304,0.28707
0.23144,0.49797,0.22765,0.31272,0.21832,0.29456,0.22812,0.29269,0.23239,0.29103,0.23457,0.2899,0.23579,0.28923,0.23654,0.28895,0.23696,0.28875,0.23724,0.28845,0.23728,0.28841,0.23743,0.28858,0.23749,0.28861,0.23753,0.28845,0.23751,0.28849,0.23752,0.28841,0.23752,0.28825,0.23754,0.28843,0.23751,0.28837,0.23752,0.28839,0.23753,0.28825
0.23581,0.50266,0.23196,0.31543,0.22245,0.29601,0.23244,0.29408,0.23679,0.29234,0.239,0.29116,0.24025,0.29047,0.24101,0.29017,0.24144,0.28997,0.24172,0.28966,0.24177,0.28961,0.24192,0.28976,0.24198,0.28983,0.24202,0.28968,0.242,0.28969,0.24201,0.28961,0.24201,0.28946,0.24203,0.28965,0.242,0.28959,0.24201,0.2896,0.24203,0.28946
0.24019,0.50734,0.23626,0.31818,0.22657,0.29751,0.23675,0.29549,0.24118,0.29369,0.24344,0.29246,0.24471,0.29173,0.24548,0.29142,0.24592,0.29122,0.2462,0.29089,0.24625,0.29084,0.24641,0.29097,0.24647,0.29106,0.24651,0.29093,0.24649,0.29091,0.2465,0.29084,0.24651,0.29068,0.24652,0.29088,0.24649,0.29083,0.2465,0.29085,0.24652,0.29068
0.24456,0.51203,0.24057,0.32093,0.2307,0.29903,0.24106,0.29693,0.24557,0.29506,0.24787,0.29378,0.24916,0.29302,0.24995,0.29269,0.2504,0.2925,0.25069,0.29216,0.25074,0.2921,0.2509,0.29221,0.25096,0.29232,0.251,0.29221,0.25097,0.29216,0.25099,0.29209,0.251,0.29194,0.25101,0.29214,0.25098,0.29209,0.25099,0.29211,0.25101,0.29193
0.24894,0.51672,0.24487,0.32365,0.23483,0.30058,0.24537,0.29841,0.24996,0.29646,0.25231,0.29512,0.25362,0.29434,0.25442,0.29398,0.25488,0.2938,0.25517,0.29344,0.25522,0.29337,0.25538,0.29348,0.25544,0.29361,0.25549,0.29352,0.25546,0.29343,0.25548,0.29336,0.25549,0.29322,0.2555,0.29343,0.25547,0.29338,0.25548,0.2934,0.2555,0.29321
0.25331,0.52141,0.24917,0.3263,0.23895,0.30217,0.24969,0.29991,0.25436,0.29788,0.25674,0.29649,0.25808,0.29568,0.2589,0.29531,0.25936,0.29512,0.25966,0.29476,0.25971,0.29467,0.25987,0.29477,0.25993,0.29491,0.25998,0.29485,0.25995,0.29473,0.25997,0.29465,0.25998,0.29452,0.25999,0.29474,0.25996,0.29468,0.25997,0.29471,0.25999,0.29451
0.25769,0.52609,0.25348,0.3289,0.24308,0.3038,0.254,0.30145,0.25875,0.29934,0.26118,0.29789,0.26254,0.29705,0.26337,0.29666,0.26383,0.29647,0.26414,0.29609,0.26419,0.296,0.26436,0.29607,0.26442,0.29625,0.26447,0.2962,0.26444,0.29605,0.26446,0.29598,0.26447,0.29586,0.26448,0.29607,0.26445,0.296,0.26446,0.29604,0.26448,0.29583
0.26206,0.53078,0.25778,0.3315,0.24721,0.30545,0.25831,0.30302,0.26314,0.30082,0.26561,0.29932,0.26699,0.29844,0.26784,0.29803,0.26831,0.29785,0.26863,0.29746,0.26868,0.29735,0.26885,0.29742,0.26891,0.29761,0.26896,0.29758,0.26893,0.2974,0.26895,0.29732,0.26896,0.29722,0.26897,0.29743,0.26894,0.29734,0.26895,0.2974,0.26897,0.29718
0.26644,0.53547,0.26208,0.33415,0.25134,0.30714,0.26262,0.30462,0.26754,0.30233,0.27004,0.30078,0.27145,0.29986,0.27231,0.29944,0.27279,0.29925,0.27311,0.29884,0.27316,0.29873,0.27334,0.29879,0.2734,0.29899,0.27345,0.29899,0.27342,0.29878,0.27344,0.29869,0.27345,0.29861,0.27346,0.29882,0.27343,0.29871,0.27344,0.29878,0.27346,0.29856
0.27081,0.54016,0.26639,0.33692,0.25546,0.30887,0.26694,0.30626,0.27193,0.30388,0.27448,0.30226,0.27591,0.30131,0.27678,0.30087,0.27727,0.30068,0.2776,0.30026,0.27765,0.30013,0.27783,0.30019,0.27789,0.3004,0.27794,0.30042,0.27791,0.30018,0.27793,0.30009,0.27794,0.30003,0.27795,0.30024,0.27792,0.3001,0.27792,0.30018,0.27795,0.29997
0.27519,0.54484,0.27069,0.33991,0.25959,0.31063,0.27125,0.30793,0.27632,0.30546,0.27891,0.30378,0.28037,0.30279,0.28125,0.30232,0.28175,0.30214,0.28208,0.3017,0.28214,0.30156,0.28231,0.3016,0.28238,0.30184,0.28243,0.30188,0.2824,0.30162,0.28242,0.30151,0.28243,0.30147,0.28244,0.30168,0.28241,0.30152,0.28241,0.30161,0.28244,0.30141
0.27956,0.54953,0.27499,0.34319,0.26372,0.31244,0.27556,0.30964,0.28072,0.30707,0.28335,0.30533,0.28482,0.3043,0.28572,0.30381,0.28623,0.30362,0.28657,0.30317,0.28662,0.30302,0.2868,0.30304,0.28687,0.30331,0.28692,0.30336,0.28689,0.30308,0.28691,0.30296,0.28692,0.30294,0.28693,0.30315,0.2869,0.30296,0.2869,0.30307,0.28693,0.30288
0.28394,0.55422,0.2793,0.3468,0.26784,0.31428,0.27987,0.31138,0.28511,0.30871,0.28778,0.3069,0.28928,0.30584,0.2902,0.30532,0.29071,0.30514,0.29105,0.30466,0.29111,0.30451,0.29129,0.30451,0.29136,0.3048,0.29141,0.30486,0.29138,0.30457,0.2914,0.30443,0.29141,0.30444,0.29142,0.30464,0.29139,0.30443,0.29139,0.30456,0.29142,0.30438
