0.0011667,0.25125,0.0009441,0.25002,0.00078635,0.25002,0.0007824,0.25002,0.00078131,0.25002,0.00078067,0.25002,0.00078028,0.25002,0.00078004,0.25002,0.00077989,0.25002,0.0007798,0.25002,0.00077975,0.25002,0.00077967,0.25002
0.0105,0.26125,0.0084969,0.25012,0.0070771,0.25011,0.0070416,0.25011,0.0070318,0.25011,0.007026,0.25011,0.0070225,0.25011,0.0070203,0.25011,0.007019,0.25011,0.0070182,0.25011,0.0070178,0.25011,0.0070171,0.25011
0.022167,0.27375,0.017938,0.25026,0.014941,0.25024,0.014866,0.25024,0.014845,0.25024,0.014833,0.25024,0.014825,0.25024,0.014821,0.25024,0.014818,0.25024,0.014816,0.25024,0.014815,0.25024,0.014814,0.25024
0.033833,0.28625,0.027379,0.25042,0.022804,0.25039,0.02269,0.25039,0.022658,0.25039,0.022639,0.25039,0.022628,0.25039,0.022621,0.25039,0.022617,0.25039,0.022614,0.25039,0.022613,0.25039,0.02261,0.25039
0.0455,0.29875,0.03682,0.25062,0.030668,0.25056,0.030514,0.25056,0.030471,0.25056,0.030446,0.25056,0.030431,0.25056,0.030421,0.25056,0.030416,0.25056,0.030412,0.25056,0.03041,0.25056,0.030407,0.25056
0.057167,0.31125,0.046261,0.25084,0.038531,0.25075,0.038338,0.25075,0.038284,0.25075,0.038253,0.25075,0.038234,0.25075,0.038222,0.25075,0.038215,0.25075,0.03821,0.25075,0.038208,0.25075,0.038204,0.25075
0.068833,0.32375,0.055702,0.2511,0.046395,0.25097,0.046162,0.25097,0.046097,0.25097,0.04606,0.25097,0.046036,0.25097,0.046022,0.25097,0.046013,0.25097,0.046008,0.25097,0.046005,0.25097,0.046001,0.25097
0.0805,0.33625,0.065143,0.2514,0.054258,0.25123,0.053986,0.25123,0.05391,0.25123,0.053866,0.25123,0.053839,0.25123,0.053823,0.25123,0.053812,0.25123,0.053806,0.25123,0.053803,0.25123,0.053797,0.25123
0.092167,0.34875,0.074584,0.25174,0.062122,0.25152,0.06181,0.25152,0.061723,0.25152,0.061673,0.25152,0.061642,0.25152,0.061623,0.25152,0.061611,0.25152,0.061604,0.25152,0.0616,0.25152,0.061594,0.25152
0.10383,0.36125,0.084025,0.25214,0.069985,0.25185,0.069634,0.25185,0.069536,0.25185,0.06948,0.25185,0.069445,0.25185,0.069423,0.25185,0.06941,0.25185,0.069402,0.25185,0.069398,0.25185,0.069391,0.25185
0.1155,0.37375,0.093466,0.2526,0.077849,0.25222,0.077458,0.25222,0.07735,0.25222,0.077286,0.25222,0.077248,0.25222,0.077224,0.25222,0.077209,0.25222,0.0772,0.25222,0.077195,0.25222,0.077188,0.25222
0.12717,0.38625,0.10291,0.25312,0.085712,0.25264,0.085282,0.25264,0.085163,0.25264,0.085093,0.25264,0.08505,0.25264,0.085024,0.25264,0.085008,0.25264,0.084998,0.25264,0.084993,0.25264,0.084984,0.25264
0.13883,0.39875,0.11235,0.25373,0.093576,0.25311,0.093106,0.25312,0.092976,0.25312,0.0929,0.25312,0.092853,0.25312,0.092824,0.25311,0.092807,0.25311,0.092796,0.25311,0.09279,0.25311,0.092781,0.25311
0.1505,0.41125,0.12179,0.25442,0.10144,0.25364,0.10093,0.25365,0.10079,0.25365,0.10071,0.25365,0.10066,0.25365,0.10062,0.25365,0.10061,0.25365,0.10059,0.25365,0.10059,0.25365,0.10058,0.25365
0.16217,0.42375,0.13123,0.25522,0.1093,0.25424,0.10875,0.25425,0.1086,0.25425,0.10851,0.25425,0.10846,0.25425,0.10843,0.25425,0.1084,0.25425,0.10839,0.25425,0.10839,0.25425,0.10837,0.25425
0.17383,0.43625,0.14067,0.25614,0.11717,0.2549,0.11658,0.25492,0.11641,0.25492,0.11632,0.25492,0.11626,0.25492,0.11623,0.25492,0.1162,0.25491,0.11619,0.25491,0.11618,0.25491,0.11617,0.25491
0.1855,0.44875,0.15011,0.25719,0.12503,0.25565,0.1244,0.25566,0.12423,0.25566,0.12413,0.25566,0.12406,0.25566,0.12403,0.25566,0.124,0.25566,0.12399,0.25566,0.12398,0.25566,0.12397,0.25566
0.19717,0.46125,0.15955,0.2584,0.13289,0.25648,0.13223,0.2565,0.13204,0.2565,0.13193,0.2565,0.13187,0.2565,0.13183,0.2565,0.1318,0.2565,0.13179,0.2565,0.13178,0.2565,0.13176,0.2565
0.20883,0.47375,0.16899,0.25979,0.14076,0.2574,0.14005,0.25743,0.13985,0.25743,0.13974,0.25743,0.13967,0.25742,0.13963,0.25742,0.1396,0.25742,0.13958,0.25742,0.13958,0.25742,0.13956,0.25742
0.2205,0.48625,0.17844,0.26139,0.14862,0.25842,0.14787,0.25846,0.14767,0.25846,0.14755,0.25846,0.14747,0.25846,0.14743,0.25845,0.1474,0.25845,0.14738,0.25845,0.14737,0.25845,0.14736,0.25845
0.23217,0.49875,0.18788,0.26324,0.15648,0.25956,0.1557,0.2596,0.15548,0.2596,0.15535,0.2596,0.15528,0.2596,0.15523,0.2596,0.1552,0.2596,0.15518,0.2596,0.15517,0.2596,0.15515,0.2596
0.24383,0.51125,0.19732,0.26538,0.16435,0.26082,0.16352,0.26087,0.16329,0.26087,0.16316,0.26087,0.16308,0.26087,0.16303,0.26086,0.163,0.26086,0.16298,0.26086,0.16297,0.26086,0.16295,0.26086
0.2555,0.52375,0.20676,0.26786,0.17221,0.26222,0.17135,0.26227,0.17111,0.26227,0.17097,0.26227,0.17088,0.26227,0.17083,0.26227,0.1708,0.26226,0.17078,0.26226,0.17077,0.26226,0.17075,0.26226
