0,3.6713e-05
0.020067,0.00032331
0.045151,0.00066026
0.070234,0.00097339
0.095318,0.0012651
0.1204,0.0015366
0.14548,0.0017895
0.17057,0.0020247
0.19565,0.0022439
0.22074,0.0024477
0.24582,0.0026377
0.2709,0.0028141
0.29599,0.0029786
0.32107,0.0031313
0.34615,0.0032736
0.37124,0.0034056
0.39632,0.0035285
0.4214,0.0036427
0.44649,0.0037488
0.47157,0.0038471
0.49666,0.0039386
0.52174,0.0040237
0.54682,0.0041024
0.57191,0.0041754
0.59699,0.0042431
0.62207,0.0043059
0.64716,0.0043664
0.67224,0.0044579
0.69732,0.0050619
0.72241,0.010786
0.74749,0.019291
0.77258,0.027364
0.79766,0.035097
0.82274,0.042594
0.84783,0.049957
0.87291,0.057217
0.89799,0.063823
0.92308,0.066312
0.94816,0.059824
0.97324,0.053244
0.99833,0.047281
1.0234,0.041932
1.0485,0.037211
1.0736,0.033174
1.0987,0.029676
1.1237,0.026608
1.1488,0.023924
1.1739,0.021574
1.199,0.019514
1.2241,0.017713
1.2492,0.016135
1.2742,0.01475
1.2993,0.01354
1.3244,0.012479
1.3495,0.011551
1.3746,0.010738
1.3997,0.010028
1.4247,0.0094128
1.4498,0.008891
1.4749,0.0084852
1.5,0.0082797
