0.2816,0.35169,0.37247,0.34776,0.35337,0.36466,0.35926,0.37946,0.38456,0.38975,0.40291
0.28786,0.35135,0.37143,0.34743,0.35325,0.36491,0.36038,0.38094,0.38638,0.39128,0.40313
0.29412,0.35102,0.37041,0.34712,0.35319,0.36523,0.3616,0.38249,0.38817,0.3926,0.40296
0.30038,0.35068,0.36942,0.34684,0.35318,0.36563,0.3629,0.38409,0.3899,0.39369,0.4024
0.30663,0.35033,0.36845,0.34657,0.35322,0.36612,0.36426,0.38572,0.39155,0.3945,0.40146
0.31289,0.34998,0.36749,0.34634,0.35331,0.36667,0.3657,0.38737,0.39309,0.39502,0.40018
0.31915,0.34963,0.36657,0.34614,0.35346,0.36731,0.3672,0.38904,0.39448,0.39521,0.3986
0.32541,0.34928,0.36568,0.34595,0.35366,0.36803,0.36876,0.39069,0.3957,0.39507,0.39679
0.33166,0.34892,0.3648,0.34581,0.35391,0.36882,0.37037,0.39232,0.39672,0.39462,0.39484
0.33792,0.34856,0.36394,0.34569,0.35423,0.36968,0.37204,0.39389,0.39751,0.39388,0.39284
0.34418,0.3482,0.36311,0.34561,0.3546,0.37062,0.37374,0.39539,0.39806,0.39286,0.39087
0.35044,0.34784,0.3623,0.34556,0.35503,0.37162,0.37547,0.39681,0.39835,0.39164,0.38898
0.3567,0.34748,0.36151,0.34554,0.35552,0.3727,0.37722,0.3981,0.39838,0.39025,0.38723
0.36295,0.34712,0.36075,0.34556,0.35606,0.37384,0.37897,0.39927,0.39814,0.38878,0.38563
0.36921,0.34676,0.36002,0.34561,0.35667,0.37507,0.38072,0.40027,0.39766,0.38728,0.3842
0.37547,0.3464,0.35931,0.3457,0.35733,0.37634,0.38245,0.40109,0.39695,0.38579,0.38292
0.38173,0.34604,0.35864,0.34583,0.35805,0.37766,0.38414,0.40173,0.39604,0.38437,0.38178
0.38798,0.34568,0.358,0.346,0.35883,0.37904,0.38579,0.40216,0.39498,0.38303,0.38076
0.39424,0.34532,0.35738,0.3462,0.35967,0.38045,0.38738,0.40238,0.39381,0.3818,0.37985
0.4005,0.34497,0.35679,0.34644,0.36059,0.3819,0.38888,0.40239,0.39257,0.38066,0.37902
0.40676,0.34462,0.35622,0.34673,0.36155,0.38338,0.3903,0.4022,0.39131,0.37962,0.37824
0.41302,0.34427,0.35568,0.34705,0.36257,0.38489,0.3916,0.40181,0.39006,0.37867,0.37753
0.41927,0.34392,0.35517,0.34742,0.36365,0.3864,0.39278,0.4012,0.38884,0.37779,0.37687
0.42553,0.34358,0.35468,0.34782,0.36476,0.38792,0.39382,0.40047,0.38767,0.37696,0.37626
0.43179,0.34324,0.35423,0.34826,0.36592,0.38944,0.39472,0.39963,0.38656,0.37617,0.37571
0.43805,0.34291,0.3538,0.34874,0.36715,0.39094,0.39546,0.39872,0.38551,0.37542,0.37522
0.44431,0.34258,0.3534,0.34927,0.3684,0.39242,0.39604,0.39775,0.38452,0.37469,0.37481
0.45056,0.34226,0.35304,0.34983,0.3697,0.39387,0.39646,0.39675,0.38357,0.37399,0.37447
0.45682,0.34193,0.3527,0.35044,0.37105,0.39527,0.39673,0.39572,0.38266,0.3733,0.37422
0.46308,0.34162,0.35239,0.35109,0.37243,0.39662,0.39683,0.39469,0.38178,0.37265,0.37409
0.46934,0.34131,0.35212,0.35177,0.37384,0.39791,0.3968,0.39366,0.38091,0.37204,0.37407
0.47559,0.34101,0.35187,0.3525,0.37529,0.39912,0.39663,0.39266,0.38006,0.37149,0.3742
0.48185,0.34071,0.35166,0.35327,0.37676,0.40025,0.39636,0.39168,0.37921,0.37099,0.37446
0.48811,0.34041,0.35147,0.35408,0.37825,0.40125,0.39597,0.3907,0.37836,0.37055,0.37488
0.49437,0.34013,0.35132,0.35493,0.37975,0.40216,0.39551,0.38974,0.37752,0.37019,0.37545
0.50063,0.33985,0.35119,0.35584,0.38127,0.40296,0.39496,0.38878,0.37669,0.36991,0.37618
0.50688,0.33958,0.3511,0.35678,0.3828,0.40364,0.39437,0.38783,0.37587,0.36973,0.37708
0.51314,0.33932,0.35104,0.35776,0.38433,0.40422,0.39373,0.38686,0.37508,0.36967,0.37813
0.5194,0.33906,0.35101,0.35878,0.38586,0.4047,0.39307,0.3859,0.37433,0.36971,0.37944
0.52566,0.33882,0.35101,0.35983,0.38737,0.40506,0.39238,0.38493,0.37361,0.36989,0.38079
0.53191,0.33858,0.35104,0.36091,0.38886,0.40531,0.39169,0.38396,0.37294,0.37019,0.3823
0.53817,0.33835,0.35111,0.36204,0.39034,0.40545,0.39098,0.38298,0.37233,0.37064,0.38394
0.54443,0.33813,0.3512,0.36321,0.39179,0.40549,0.39027,0.382,0.37181,0.37122,0.38568
0.55069,0.33792,0.35133,0.36439,0.39319,0.40542,0.38955,0.38101,0.37137,0.37193,0.3875
0.55695,0.33771,0.35148,0.36562,0.39456,0.40526,0.38882,0.38004,0.371,0.37279,0.38938
0.5632,0.33752,0.35167,0.36687,0.39587,0.40502,0.38808,0.37908,0.37075,0.37384,0.39128
0.56946,0.33733,0.35189,0.36816,0.39714,0.4047,0.38731,0.37815,0.37057,0.375,0.39318
0.57572,0.33715,0.35214,0.36946,0.39834,0.40432,0.38652,0.37723,0.37049,0.37632,0.39504
0.58198,0.33698,0.35242,0.3708,0.39949,0.40388,0.3857,0.37634,0.37051,0.3777,0.39682
0.58824,0.33682,0.35273,0.37216,0.40056,0.40339,0.38486,0.3755,0.37064,0.37922,0.39847
0.59449,0.33667,0.35307,0.37354,0.40155,0.40285,0.38398,0.3747,0.37089,0.38086,0.39995
0.60075,0.33653,0.35345,0.37494,0.40247,0.40228,0.38308,0.37395,0.37126,0.38256,0.4012
0.60701,0.3364,0.35385,0.37635,0.4033,0.40168,0.38216,0.37326,0.37175,0.38435,0.40217
0.61327,0.33627,0.35429,0.37778,0.40405,0.40106,0.38122,0.37262,0.37237,0.38618,0.40283
0.61952,0.33616,0.35475,0.37923,0.40471,0.4004,0.38027,0.37205,0.37312,0.38803,0.40314
0.62578,0.33606,0.35525,0.38068,0.40529,0.39972,0.37932,0.37156,0.374,0.38989,0.40307
0.63204,0.33597,0.35579,0.38214,0.40579,0.39901,0.37836,0.37115,0.37507,0.3917,0.40261
0.6383,0.33589,0.35635,0.3836,0.40617,0.39828,0.3774,0.37082,0.37621,0.39346,0.40177
0.64456,0.33582,0.35695,0.38507,0.40648,0.39751,0.37646,0.37058,0.37744,0.39511,0.40055
0.65081,0.33576,0.35757,0.38653,0.40672,0.3967,0.37553,0.37044,0.3788,0.39663,0.39903
0.65707,0.33572,0.35825,0.38798,0.40686,0.39586,0.37461,0.37039,0.38026,0.39798,0.39725
0.66333,0.33569,0.35894,0.38942,0.40696,0.39499,0.37373,0.37045,0.3818,0.39912,0.39531
0.66959,0.33567,0.35964,0.39085,0.407,0.39408,0.37287,0.37061,0.38341,0.40001,0.3933
0.67584,0.33567,0.36037,0.39226,0.40698,0.39314,0.37206,0.37088,0.38509,0.40061,0.39131
0.6821,0.33568,0.36114,0.39365,0.40689,0.39217,0.37128,0.37126,0.38681,0.40091,0.38939
0.68836,0.33569,0.36193,0.39502,0.40676,0.39117,0.37055,0.37175,0.38855,0.40089,0.38761
0.69462,0.33572,0.36275,0.39635,0.40656,0.39015,0.36986,0.37234,0.3903,0.40053,0.38599
0.70088,0.33576,0.36359,0.39766,0.40632,0.3891,0.36922,0.37305,0.39202,0.39987,0.38454
0.70713,0.33581,0.36446,0.39894,0.40603,0.38804,0.36863,0.37386,0.39369,0.3989,0.38325
0.71339,0.33586,0.36534,0.40017,0.40569,0.38696,0.3681,0.37484,0.3953,0.39768,0.38211
0.71965,0.33594,0.36626,0.40136,0.4053,0.38587,0.36767,0.37591,0.3968,0.39626,0.38108
0.72591,0.33602,0.3672,0.40251,0.40487,0.38477,0.36731,0.37705,0.39818,0.39471,0.38016
0.73217,0.33612,0.36816,0.4036,0.4044,0.38367,0.36701,0.37828,0.39939,0.39308,0.3793
0.73842,0.33623,0.36915,0.40465,0.40388,0.38258,0.36678,0.37961,0.4004,0.39145,0.37851
0.74468,0.33637,0.37017,0.40563,0.40333,0.38148,0.36663,0.38103,0.4012,0.38986,0.37777
0.75094,0.33652,0.37121,0.40658,0.40273,0.3804,0.36656,0.3825,0.40176,0.38834,0.37707
0.7572,0.33667,0.37226,0.40747,0.4021,0.37933,0.36657,0.38404,0.40206,0.38694,0.37644
0.76345,0.33683,0.37334,0.40828,0.40143,0.37827,0.36666,0.38563,0.4021,0.38565,0.37586
0.76971,0.33702,0.37444,0.40905,0.40072,0.37724,0.36685,0.38725,0.40188,0.38446,0.37534
0.77597,0.33722,0.37556,0.40977,0.39997,0.37622,0.36712,0.38889,0.40139,0.38338,0.37488
0.78223,0.33741,0.37669,0.41042,0.39919,0.37523,0.36749,0.39053,0.40067,0.38237,0.37452
0.78849,0.33764,0.37784,0.41101,0.39837,0.37428,0.36796,0.39216,0.39975,0.38142,0.37424
0.79474,0.33787,0.37901,0.41153,0.39751,0.37336,0.36852,0.39375,0.39866,0.38053,0.37408
0.801,0.33811,0.3802,0.412,0.39662,0.37247,0.36917,0.3953,0.39745,0.37967,0.37403
0.80726,0.33837,0.38139,0.41241,0.3957,0.37165,0.36992,0.39676,0.39615,0.37883,0.37411
0.81352,0.33869,0.3826,0.41277,0.39475,0.37087,0.37078,0.39813,0.39482,0.37801,0.37434
0.81977,0.33901,0.38382,0.41307,0.39377,0.37013,0.37179,0.39937,0.3935,0.37721,0.37472
0.82603,0.33933,0.38505,0.41332,0.39276,0.36944,0.37281,0.40048,0.3922,0.37644,0.37525
0.83229,0.33965,0.38628,0.41352,0.39173,0.3688,0.37393,0.40142,0.39096,0.37572,0.37595
0.83855,0.33997,0.38753,0.41366,0.39067,0.36822,0.37512,0.40217,0.38976,0.37505,0.3768
0.84481,0.34029,0.38878,0.41375,0.3896,0.36771,0.37641,0.40274,0.38862,0.37443,0.37787
0.85106,0.34061,0.39004,0.41379,0.3885,0.36726,0.37774,0.4031,0.38752,0.37387,0.37908
0.85732,0.34095,0.3913,0.41377,0.3874,0.36689,0.37915,0.40324,0.38648,0.37339,0.3804
0.86358,0.34131,0.39256,0.41371,0.38629,0.36659,0.38062,0.40318,0.38548,0.37298,0.38188
0.86984,0.34169,0.39382,0.4136,0.38517,0.36634,0.38212,0.40292,0.38451,0.37266,0.38349
0.8761,0.34208,0.39508,0.41341,0.38405,0.36615,0.38366,0.40248,0.38357,0.37245,0.3852
0.88235,0.34248,0.39633,0.41319,0.38292,0.36604,0.38524,0.40186,0.38264,0.37236,0.387
0.88861,0.3429,0.39758,0.4129,0.3818,0.366,0.38683,0.40111,0.38171,0.37239,0.38887
0.89487,0.34335,0.39883,0.41259,0.38068,0.36604,0.38843,0.40023,0.38079,0.37254,0.39077
0.90113,0.34379,0.40006,0.41221,0.37958,0.36615,0.39001,0.39927,0.37988,0.37283,0.39267
0.90738,0.34425,0.40129,0.41182,0.37848,0.36634,0.39158,0.39826,0.37899,0.37326,0.39454
0.91364,0.34473,0.4025,0.41138,0.3774,0.36662,0.3931,0.3972,0.37811,0.37389,0.39635
0.9199,0.34521,0.4037,0.41089,0.37633,0.36697,0.39457,0.39615,0.37726,0.37464,0.39803
0.92616,0.3457,0.40488,0.41036,0.37528,0.3674,0.39597,0.39511,0.37643,0.37554,0.39956
0.93242,0.34621,0.40605,0.4098,0.37426,0.36791,0.39728,0.39407,0.37566,0.3766,0.40087
0.93867,0.34673,0.4072,0.4092,0.37326,0.36851,0.3985,0.39305,0.37495,0.37774,0.40193
0.94493,0.34726,0.40833,0.40854,0.37228,0.36918,0.39961,0.39205,0.37429,0.379,0.40267
0.95119,0.34781,0.40944,0.40786,0.37134,0.36996,0.40059,0.39107,0.37372,0.38038,0.40308
0.95745,0.34837,0.41053,0.40713,0.37042,0.37081,0.40143,0.39011,0.3732,0.38188,0.40311
0.9637,0.34896,0.41158,0.40637,0.36954,0.37173,0.40212,0.38916,0.37275,0.38347,0.40276
0.96996,0.34955,0.41261,0.40559,0.3687,0.37271,0.40266,0.38821,0.37239,0.38518,0.40202
0.97622,0.35014,0.41361,0.40478,0.36789,0.37376,0.40303,0.38725,0.37214,0.38694,0.4009
0.98248,0.35074,0.41459,0.40392,0.36712,0.37488,0.40324,0.38629,0.37198,0.38875,0.39945
0.98874,0.35137,0.41553,0.40303,0.36639,0.37607,0.4033,0.38531,0.37193,0.39057,0.39774
0.99499,0.352,0.41643,0.40212,0.36571,0.37731,0.4032,0.38433,0.37199,0.39239,0.39584
1.0013,0.35265,0.4173,0.40119,0.36507,0.3786,0.40297,0.38335,0.37216,0.39416,0.39384
1.0075,0.35332,0.41814,0.40022,0.36448,0.37995,0.40261,0.38235,0.37246,0.39586,0.39183
1.0138,0.35399,0.41895,0.39923,0.36394,0.38133,0.40215,0.38136,0.37288,0.39745,0.38989
1.02,0.35467,0.41971,0.39822,0.36345,0.38276,0.40157,0.38038,0.3735,0.3989,0.38807
1.0263,0.35537,0.42043,0.39719,0.36301,0.38421,0.40092,0.37941,0.37422,0.40015,0.3864
1.0325,0.35608,0.42113,0.39614,0.36263,0.38569,0.40021,0.37847,0.37505,0.40117,0.3849
1.0388,0.3568,0.42179,0.39507,0.3623,0.38719,0.39948,0.37754,0.37605,0.40193,0.38357
1.0451,0.35754,0.42241,0.39399,0.36202,0.38869,0.3987,0.37665,0.3771,0.40241,0.38239
1.0513,0.35829,0.42297,0.39289,0.36181,0.39019,0.39792,0.37579,0.37827,0.40257,0.38134
1.0576,0.35904,0.4235,0.39178,0.36166,0.39168,0.39711,0.37498,0.37954,0.40241,0.38039
1.0638,0.35981,0.42399,0.39067,0.36156,0.39314,0.39629,0.37423,0.38092,0.40192,0.37952
1.0701,0.36059,0.42444,0.38954,0.36153,0.39458,0.39546,0.37354,0.38239,0.40112,0.37871
1.0763,0.36138,0.42486,0.38841,0.36156,0.39597,0.39462,0.37291,0.38395,0.40004,0.37795
1.0826,0.36219,0.42524,0.38727,0.36165,0.39731,0.39377,0.37235,0.38557,0.39872,0.37725
1.0889,0.36301,0.42558,0.38613,0.3618,0.39859,0.39291,0.3719,0.38725,0.39723,0.37659
1.0951,0.36384,0.42587,0.38499,0.36201,0.39979,0.39202,0.37153,0.38897,0.39562,0.37599
1.1014,0.36467,0.42613,0.38385,0.36229,0.40089,0.39111,0.37124,0.3907,0.39397,0.37546
1.1076,0.36552,0.42635,0.38271,0.36263,0.40192,0.39018,0.37102,0.39242,0.39231,0.375
1.1139,0.36639,0.42652,0.38158,0.36304,0.40285,0.38923,0.3709,0.3941,0.39071,0.3746
1.1202,0.36726,0.42665,0.38045,0.3635,0.40367,0.38827,0.37087,0.39572,0.38919,0.3743
1.1264,0.36814,0.42675,0.37933,0.36403,0.40438,0.38728,0.37093,0.39725,0.38777,0.37411
1.1327,0.36902,0.4268,0.37822,0.36462,0.40498,0.38627,0.3711,0.39865,0.38646,0.37403
1.1389,0.36993,0.42681,0.37713,0.36528,0.40546,0.38525,0.37138,0.39991,0.38526,0.37408
1.1452,0.37084,0.42678,0.37604,0.36599,0.40583,0.38422,0.37177,0.40098,0.38416,0.37427
1.1514,0.37176,0.42672,0.37498,0.36677,0.40607,0.38318,0.37227,0.40184,0.38314,0.37461
1.1577,0.37269,0.42661,0.37394,0.3676,0.40619,0.38214,0.37288,0.40247,0.38218,0.3751
1.164,0.37362,0.42647,0.3729,0.36849,0.40618,0.38111,0.3736,0.40286,0.38127,0.37575
1.1702,0.37457,0.42628,0.37189,0.36947,0.40608,0.38008,0.37443,0.40298,0.3804,0.37656
1.1765,0.37553,0.42606,0.3709,0.37048,0.40593,0.37906,0.37537,0.40283,0.37956,0.37753
1.1827,0.37649,0.4258,0.36993,0.37156,0.40569,0.37808,0.37641,0.40242,0.37874,0.37875
1.189,0.37746,0.4255,0.36898,0.37268,0.40533,0.3771,0.37756,0.40178,0.37794,0.38004
1.1952,0.37844,0.42517,0.36806,0.37383,0.40495,0.37615,0.37882,0.40091,0.37717,0.3815
1.2015,0.37943,0.4248,0.36718,0.37504,0.40448,0.37525,0.38017,0.39986,0.37643,0.38306
1.2078,0.38042,0.42439,0.36632,0.3763,0.40399,0.37438,0.38159,0.39866,0.37574,0.38475
1.214,0.38142,0.42394,0.36549,0.37758,0.40342,0.37355,0.38308,0.39738,0.37511,0.38653
1.2203,0.38243,0.42345,0.36469,0.37891,0.40285,0.37277,0.38464,0.39603,0.37454,0.38838
1.2265,0.38345,0.42293,0.36392,0.38027,0.40223,0.37203,0.38624,0.39467,0.37406,0.39028
1.2328,0.38447,0.42238,0.36317,0.38165,0.40158,0.37135,0.38786,0.39333,0.37366,0.39219
1.239,0.38549,0.42178,0.36246,0.38306,0.40089,0.37073,0.38951,0.39204,0.37336,0.39408
1.2453,0.38652,0.42117,0.36179,0.38449,0.40016,0.37018,0.39115,0.39081,0.37319,0.3959
1.2516,0.38756,0.42053,0.36115,0.38593,0.39941,0.3697,0.39277,0.38963,0.37314,0.39761
1.2578,0.3886,0.41986,0.36055,0.38737,0.39862,0.36929,0.39435,0.38852,0.3732,0.39918
1.2641,0.38965,0.41915,0.35998,0.38882,0.39781,0.36896,0.39587,0.38747,0.37339,0.40056
1.2703,0.39069,0.4184,0.35946,0.39027,0.39697,0.36871,0.39731,0.38646,0.37372,0.40169
1.2766,0.39175,0.41763,0.35898,0.3917,0.39609,0.36854,0.39865,0.38549,0.37419,0.40252
1.2829,0.3928,0.41684,0.35855,0.39312,0.39519,0.36846,0.39986,0.38455,0.37479,0.40303
1.2891,0.39386,0.41603,0.35816,0.39452,0.39425,0.36848,0.40092,0.38362,0.37552,0.40317
1.2954,0.39491,0.41518,0.35783,0.39589,0.3933,0.36858,0.40182,0.3827,0.3764,0.40292
1.3016,0.39597,0.4143,0.35751,0.39721,0.39231,0.36876,0.40253,0.38179,0.37742,0.40229
1.3079,0.39703,0.41342,0.35727,0.3985,0.3913,0.36905,0.40304,0.38088,0.37865,0.40128
1.3141,0.39809,0.4125,0.35704,0.39974,0.39026,0.36943,0.40334,0.37998,0.37998,0.39992
1.3204,0.39916,0.41157,0.35687,0.40091,0.38922,0.3699,0.40343,0.37909,0.38141,0.39829
1.3267,0.40022,0.41061,0.35673,0.40204,0.38815,0.37046,0.40331,0.37822,0.38294,0.39645
1.3329,0.40127,0.40963,0.35663,0.4031,0.38707,0.37112,0.40299,0.37738,0.38457,0.39449
1.3392,0.40233,0.40864,0.35658,0.40408,0.38598,0.37187,0.40248,0.37658,0.38627,0.39248
1.3454,0.40339,0.40763,0.35657,0.40499,0.38488,0.37271,0.40182,0.37582,0.38804,0.39052
1.3517,0.40444,0.4066,0.3566,0.40583,0.38378,0.37369,0.40101,0.37513,0.38984,0.38866
1.3579,0.40549,0.40556,0.35668,0.40659,0.38268,0.37472,0.40011,0.3745,0.39165,0.38693
1.3642,0.40653,0.4045,0.35681,0.40725,0.38159,0.37589,0.39913,0.37394,0.39344,0.38537
1.3705,0.40758,0.40342,0.35698,0.40782,0.38051,0.37707,0.39811,0.37344,0.39518,0.38397
1.3767,0.40861,0.40234,0.35719,0.40831,0.37944,0.37834,0.39707,0.37303,0.39684,0.38272
1.383,0.40964,0.40125,0.35746,0.4087,0.37839,0.37969,0.39602,0.37272,0.39837,0.3816
1.3892,0.41067,0.40015,0.35777,0.40904,0.37735,0.3811,0.39499,0.37252,0.39975,0.38061
1.3955,0.41168,0.39903,0.35813,0.4093,0.37633,0.38255,0.39397,0.37244,0.40092,0.37971
1.4018,0.41269,0.39791,0.35853,0.40949,0.37534,0.38405,0.39297,0.37249,0.40186,0.37888
1.408,0.4137,0.39679,0.35898,0.40961,0.37438,0.38558,0.39198,0.37266,0.40253,0.37813
1.4143,0.41469,0.39565,0.35948,0.40965,0.37346,0.38714,0.39101,0.37291,0.4029,0.37742
1.4205,0.41567,0.39451,0.36004,0.40963,0.37257,0.38871,0.39005,0.37329,0.40295,0.37677
1.4268,0.41665,0.39337,0.36064,0.40955,0.37174,0.39028,0.3891,0.37378,0.40268,0.37617
1.433,0.41761,0.39223,0.36129,0.4094,0.37095,0.39183,0.38814,0.37439,0.40208,0.37563
1.4393,0.41857,0.39109,0.36201,0.4092,0.37022,0.39336,0.38717,0.37512,0.40118,0.37516
1.4456,0.41951,0.38994,0.36276,0.40894,0.36952,0.39484,0.38619,0.37599,0.40001,0.37475
1.4518,0.42044,0.3888,0.36353,0.40863,0.36887,0.39626,0.38521,0.37698,0.39862,0.37444
1.4581,0.42136,0.38766,0.36434,0.40828,0.36828,0.3976,0.38421,0.37808,0.39706,0.37421
1.4643,0.42226,0.38652,0.3652,0.40787,0.36777,0.39886,0.38322,0.37935,0.39541,0.37411
1.4706,0.42315,0.38538,0.3661,0.40743,0.36731,0.40002,0.38222,0.3807,0.39372,0.37412
1.4768,0.42402,0.38425,0.36705,0.40694,0.36692,0.40106,0.38122,0.38214,0.39206,0.37427
1.4831,0.42488,0.38313,0.36802,0.40642,0.36661,0.40197,0.38023,0.38368,0.39047,0.37456
1.4894,0.42573,0.38201,0.36904,0.40585,0.36635,0.40273,0.37927,0.38529,0.38898,0.37501
1.4956,0.42656,0.3809,0.37008,0.40524,0.36616,0.40334,0.37833,0.38695,0.3876,0.37561
1.5019,0.42737,0.37979,0.37117,0.4046,0.36603,0.40378,0.37741,0.38866,0.38634,0.37638
1.5081,0.42816,0.3787,0.37229,0.40393,0.36598,0.40407,0.37653,0.39038,0.38518,0.3773
1.5144,0.42894,0.37762,0.37344,0.40321,0.366,0.4042,0.37569,0.3921,0.3841,0.37841
1.5207,0.4297,0.37654,0.37463,0.40245,0.3661,0.40417,0.3749,0.39379,0.38311,0.37973
1.5269,0.43045,0.37548,0.37585,0.40166,0.36628,0.404,0.37417,0.39543,0.38216,0.38111
1.5332,0.43117,0.37444,0.37709,0.40083,0.36654,0.4037,0.3735,0.39699,0.38126,0.38264
1.5394,0.43187,0.37341,0.37836,0.39997,0.36688,0.40327,0.37288,0.39844,0.3804,0.38431
1.5457,0.43256,0.37238,0.37965,0.39907,0.3673,0.40275,0.37234,0.39975,0.37956,0.38606
1.5519,0.43322,0.37138,0.38096,0.39814,0.3678,0.40213,0.3719,0.4009,0.37874,0.3879
1.5582,0.43385,0.37039,0.3823,0.39717,0.36837,0.40145,0.37155,0.40184,0.37795,0.38978
1.5645,0.43447,0.36942,0.38364,0.39618,0.36903,0.40072,0.37128,0.40255,0.37719,0.39169
1.5707,0.43506,0.36846,0.385,0.39515,0.3698,0.39994,0.37108,0.40303,0.37646,0.39358
1.577,0.43564,0.36752,0.38637,0.3941,0.37064,0.39915,0.37099,0.40324,0.37581,0.39543
1.5832,0.43619,0.36661,0.38775,0.39302,0.37154,0.39834,0.37098,0.40318,0.37521,0.39719
1.5895,0.43672,0.36571,0.38912,0.39193,0.37254,0.39753,0.37107,0.40287,0.37468,0.3988
