0,0.8
0.006012,0.79293
0.012024,0.78139
0.018036,0.77133
0.024048,0.76257
0.03006,0.75492
0.036072,0.74825
0.042084,0.74241
0.048096,0.73733
0.054108,0.7329
0.06012,0.72907
0.066132,0.72576
0.072144,0.72294
0.078156,0.72055
0.084168,0.71855
0.09018,0.71692
0.096192,0.71561
0.1022,0.71461
0.10822,0.71389
0.11423,0.71343
0.12024,0.7132
0.12625,0.7132
0.13226,0.71341
0.13828,0.71381
0.14429,0.71439
0.1503,0.71514
0.15631,0.71604
0.16232,0.7171
0.16834,0.7183
0.17435,0.71962
0.18036,0.72107
0.18637,0.72265
0.19238,0.72433
0.1984,0.72611
0.20441,0.72802
0.21042,0.73
0.21643,0.73204
0.22244,0.73424
0.22846,0.73655
0.23447,0.73876
0.24048,0.74111
0.24649,0.74385
0.25251,0.74637
0.25852,0.7486
0.26453,0.75159
0.27054,0.75454
0.27655,0.75641
0.28257,0.75917
0.28858,0.76222
0.29459,0.76522
0.3006,0.76825
0.30661,0.77134
0.31263,0.77449
0.31864,0.77767
0.32465,0.78089
0.33066,0.78413
0.33667,0.78739
0.34269,0.79066
0.3487,0.79391
0.35471,0.79712
0.36072,0.80028
0.36673,0.80336
0.37275,0.80631
0.37876,0.80912
0.38477,0.81174
0.39078,0.81417
0.39679,0.8164
0.40281,0.81848
0.40882,0.82044
0.41483,0.82231
0.42084,0.82413
0.42685,0.8259
0.43287,0.82765
0.43888,0.82939
0.44489,0.83113
0.4509,0.83288
0.45691,0.83462
0.46293,0.83635
0.46894,0.83808
0.47495,0.83981
0.48096,0.84154
0.48697,0.84327
0.49299,0.84498
0.499,0.84669
0.50501,0.84838
0.51102,0.85008
0.51703,0.85177
0.52305,0.85345
0.52906,0.85511
0.53507,0.85676
0.54108,0.85841
0.54709,0.86004
0.55311,0.86167
0.55912,0.86329
0.56513,0.86489
0.57114,0.86647
0.57715,0.86804
0.58317,0.8696
0.58918,0.87116
0.59519,0.8727
0.6012,0.87423
0.60721,0.87574
0.61323,0.87724
0.61924,0.87872
0.62525,0.88018
0.63126,0.88159
0.63727,0.88299
0.64329,0.88439
0.6493,0.8858
0.65531,0.8872
0.66132,0.88855
0.66733,0.88989
0.67335,0.89123
0.67936,0.89257
0.68537,0.89391
0.69138,0.89521
0.69739,0.89648
0.70341,0.89776
0.70942,0.89903
0.71543,0.9003
0.72144,0.90151
0.72745,0.90264
0.73347,0.90376
0.73948,0.90489
0.74549,0.90601
0.7515,0.90714
0.75752,0.90826
0.76353,0.90939
0.76954,0.91051
0.77555,0.91164
0.78156,0.91277
0.78758,0.91389
0.79359,0.91502
0.7996,0.916
0.80561,0.91697
0.81162,0.91794
0.81764,0.91891
0.82365,0.91989
0.82966,0.92086
0.83567,0.92183
0.84168,0.92281
0.8477,0.92378
0.85371,0.92475
0.85972,0.92572
0.86573,0.9267
0.87174,0.92761
0.87776,0.92844
0.88377,0.92928
0.88978,0.93012
0.89579,0.93096
0.9018,0.93179
0.90782,0.93263
0.91383,0.93347
0.91984,0.93431
0.92585,0.93514
0.93186,0.93598
0.93788,0.93682
0.94389,0.93766
0.9499,0.93845
0.95591,0.93924
0.96192,0.94003
0.96794,0.9408
0.97395,0.94156
0.97996,0.94232
0.98597,0.94307
0.99198,0.94381
0.998,0.94454
1.004,0.94526
1.01,0.94598
1.016,0.94669
1.022,0.94739
1.0281,0.94808
1.0341,0.94876
1.0401,0.94943
1.0461,0.9501
1.0521,0.95076
1.0581,0.9514
1.0641,0.95205
1.0701,0.95268
1.0762,0.9533
1.0822,0.95392
1.0882,0.95453
1.0942,0.95512
1.1002,0.95573
1.1062,0.95633
1.1122,0.95693
1.1182,0.95751
1.1242,0.9581
1.1303,0.95867
