0,0.25043,0.25039,0.25052,0.25068,0.25086,0.25107
0.0050251,0.25073,0.25079,0.25104,0.25136,0.25172,0.25214
0.01005,0.25103,0.25119,0.25157,0.25204,0.25259,0.25322
0.015075,0.25134,0.25159,0.25211,0.25273,0.25347,0.25431
0.020101,0.25165,0.252,0.25265,0.25343,0.25435,0.25541
0.025126,0.25197,0.25242,0.25319,0.25413,0.25524,0.25651
0.030151,0.25229,0.25284,0.25374,0.25484,0.25613,0.25762
0.035176,0.25262,0.25327,0.2543,0.25555,0.25704,0.25874
0.040201,0.25296,0.2537,0.25486,0.25627,0.25794,0.25987
0.045226,0.2533,0.25413,0.25543,0.257,0.25886,0.26101
0.050251,0.25364,0.25457,0.256,0.25773,0.25978,0.26215
0.055276,0.254,0.25502,0.25657,0.25847,0.26071,0.2633
0.060302,0.25436,0.25547,0.25716,0.25921,0.26164,0.26446
0.065327,0.25472,0.25593,0.25774,0.25996,0.26258,0.26563
0.070352,0.25509,0.25639,0.25834,0.26071,0.26353,0.2668
0.075377,0.25547,0.25686,0.25893,0.26147,0.26449,0.26799
0.080402,0.25585,0.25733,0.25954,0.26224,0.26545,0.26918
0.085427,0.25624,0.25781,0.26015,0.26301,0.26642,0.27038
0.090452,0.25664,0.2583,0.26077,0.26379,0.2674,0.27159
0.095477,0.25704,0.25879,0.26139,0.26458,0.26838,0.27281
0.1005,0.25744,0.25928,0.26201,0.26537,0.26937,0.27403
0.10553,0.25786,0.25979,0.26265,0.26617,0.27037,0.27527
0.11055,0.25828,0.26029,0.26329,0.26697,0.27137,0.27651
0.11558,0.25871,0.26081,0.26393,0.26778,0.27239,0.27777
0.1206,0.25914,0.26133,0.26458,0.2686,0.27341,0.27903
0.12563,0.25958,0.26185,0.26524,0.26942,0.27443,0.2803
0.13065,0.26003,0.26238,0.2659,0.27025,0.27547,0.28158
0.13568,0.26048,0.26292,0.26657,0.27109,0.27651,0.28287
0.1407,0.26094,0.26346,0.26725,0.27194,0.27756,0.28417
0.14573,0.2614,0.26401,0.26793,0.27279,0.27862,0.28548
0.15075,0.26188,0.26456,0.26862,0.27365,0.27969,0.2868
0.15578,0.26236,0.26513,0.26932,0.27451,0.28076,0.28812
0.1608,0.26284,0.26569,0.27002,0.27538,0.28185,0.28946
0.16583,0.26334,0.26627,0.27072,0.27626,0.28294,0.29081
0.17085,0.26384,0.26685,0.27144,0.27715,0.28404,0.29217
0.17588,0.26435,0.26743,0.27216,0.27804,0.28514,0.29353
0.1809,0.26486,0.26803,0.27289,0.27894,0.28626,0.29491
0.18593,0.26538,0.26863,0.27362,0.27985,0.28738,0.2963
0.19095,0.26591,0.26923,0.27436,0.28076,0.28851,0.2977
0.19598,0.26645,0.26984,0.27511,0.28169,0.28966,0.29911
0.20101,0.26699,0.27046,0.27587,0.28262,0.29081,0.30052
0.20603,0.26754,0.27109,0.27663,0.28355,0.29196,0.30195
0.21106,0.2681,0.27172,0.2774,0.2845,0.29313,0.30339
0.21608,0.26866,0.27236,0.27817,0.28545,0.29431,0.30484
0.22111,0.26924,0.27301,0.27896,0.28641,0.29549,0.30631
0.22613,0.26982,0.27366,0.27975,0.28738,0.29669,0.30778
0.23116,0.2704,0.27432,0.28055,0.28836,0.29789,0.30926
0.23618,0.271,0.27499,0.28135,0.28935,0.2991,0.31076
0.24121,0.2716,0.27566,0.28216,0.29034,0.30032,0.31226
0.24623,0.27221,0.27635,0.28298,0.29134,0.30156,0.31378
0.25126,0.27283,0.27703,0.28381,0.29235,0.3028,0.31531
0.25628,0.27346,0.27773,0.28465,0.29337,0.30405,0.31685
0.26131,0.27409,0.27843,0.28549,0.2944,0.30531,0.3184
0.26633,0.27474,0.27915,0.28634,0.29543,0.30658,0.31997
0.27136,0.27539,0.27986,0.2872,0.29647,0.30786,0.32155
0.27638,0.27605,0.28059,0.28807,0.29753,0.30915,0.32313
0.28141,0.27672,0.28133,0.28894,0.29859,0.31045,0.32473
0.28643,0.27739,0.28207,0.28983,0.29966,0.31176,0.32635
0.29146,0.27808,0.28282,0.29072,0.30074,0.31308,0.32797
0.29648,0.27877,0.28357,0.29162,0.30183,0.31441,0.32961
0.30151,0.27947,0.28434,0.29252,0.30292,0.31575,0.33126
0.30653,0.28018,0.28511,0.29344,0.30403,0.31711,0.33293
0.31156,0.2809,0.28589,0.29436,0.30515,0.31847,0.3346
0.31658,0.28163,0.28668,0.2953,0.30627,0.31984,0.33629
0.32161,0.28236,0.28748,0.29624,0.3074,0.32123,0.338
0.32663,0.28311,0.28829,0.29719,0.30855,0.32262,0.33971
0.33166,0.28386,0.2891,0.29815,0.3097,0.32403,0.34144
0.33668,0.28462,0.28993,0.29912,0.31087,0.32545,0.34319
0.34171,0.2854,0.29076,0.3001,0.31204,0.32688,0.34495
0.34673,0.28618,0.2916,0.30108,0.31322,0.32832,0.34672
0.35176,0.28697,0.29245,0.30208,0.31442,0.32977,0.3485
0.35678,0.28777,0.2933,0.30308,0.31562,0.33124,0.3503
0.36181,0.28858,0.29417,0.3041,0.31684,0.33271,0.35212
0.36683,0.2894,0.29505,0.30512,0.31806,0.3342,0.35395
0.37186,0.29023,0.29593,0.30615,0.3193,0.3357,0.35579
0.37688,0.29107,0.29683,0.3072,0.32054,0.33722,0.35765
0.38191,0.29191,0.29773,0.30825,0.3218,0.33874,0.35952
0.38693,0.29277,0.29864,0.30931,0.32306,0.34028,0.36141
0.39196,0.29364,0.29956,0.31038,0.32434,0.34183,0.36332
0.39698,0.29452,0.3005,0.31147,0.32563,0.34339,0.36524
