0,0.55138
0.008008,0.55151
0.018018,0.55198
0.028028,0.55271
0.038038,0.55368
0.048048,0.55484
0.058058,0.55618
0.068068,0.55768
0.078078,0.5593
0.088088,0.56105
0.098098,0.5629
0.10811,0.56484
0.11812,0.56686
0.12813,0.56895
0.13814,0.57108
0.14815,0.57326
0.15816,0.57548
0.16817,0.57771
0.17481,0.57739
0.18483,0.57311
0.19486,0.57105
0.20489,0.57
0.21492,0.5695
0.22495,0.5694
0.23498,0.56962
0.24501,0.57018
0.25503,0.57107
0.26506,0.57227
0.27509,0.57374
0.28512,0.57545
0.29515,0.57735
0.30518,0.57941
0.31521,0.58157
0.32523,0.58379
0.33526,0.58602
0.34529,0.58807
0.35163,0.58441
0.36168,0.58175
0.37173,0.58067
0.38178,0.58016
0.39183,0.5799
0.40189,0.57983
0.41194,0.57997
0.42199,0.58039
0.43204,0.58111
0.44209,0.58212
0.45214,0.58337
0.46219,0.58485
0.47224,0.58649
0.48229,0.58825
0.49235,0.59008
0.5024,0.59193
0.51245,0.59353
0.52041,0.59256
0.53048,0.58836
0.54054,0.58688
0.55061,0.58614
0.56067,0.58567
0.57074,0.58538
0.5808,0.58533
0.59087,0.58555
0.60093,0.58601
0.611,0.58673
0.62107,0.58771
0.63113,0.58891
0.6412,0.59028
0.65126,0.59178
0.66133,0.59337
0.67139,0.59498
0.68146,0.5964
0.6912,0.59747
0.69927,0.59249
0.70935,0.59041
0.71943,0.58943
0.72952,0.58881
0.7396,0.58836
0.74968,0.58813
0.75977,0.58817
0.76985,0.58847
0.77993,0.58899
0.79002,0.58979
0.8001,0.5908
0.81018,0.592
0.82027,0.59334
0.83035,0.59478
0.84043,0.59626
0.85051,0.59764
0.8606,0.59869
0.86804,0.59573
0.87815,0.59251
0.88826,0.59125
0.89836,0.59049
0.90847,0.58994
0.91858,0.58957
0.92868,0.58947
0.93879,0.58963
0.9489,0.59004
0.959,0.59068
0.96911,0.59157
0.97922,0.59266
0.98932,0.59389
0.99943,0.59524
1.0095,0.59665
1.0196,0.59804
1.0298,0.59913
1.0368,0.59973
1.0469,0.59408
1.0571,0.59236
1.0672,0.59146
1.0774,0.5908
1.0875,0.59037
1.0976,0.59012
1.1078,0.59011
1.1179,0.59037
1.1281,0.59091
1.1382,0.59172
1.1483,0.59272
1.1585,0.59389
1.1686,0.59518
1.1787,0.59656
1.1889,0.59796
1.199,0.59914
1.2092,0.60001
1.2157,0.59572
1.2259,0.59321
1.2361,0.59208
1.2463,0.59135
1.2565,0.59081
1.2666,0.59049
1.2768,0.59041
1.287,0.59058
1.2972,0.59103
1.3074,0.59173
1.3176,0.59265
1.3278,0.59375
1.3379,0.59499
1.3481,0.59633
1.3583,0.59772
1.3685,0.59899
1.3787,0.59994
1.3865,0.59689
1.3967,0.5937
1.4069,0.59242
1.4172,0.59164
1.4274,0.59104
1.4376,0.59068
1.4478,0.59056
1.4581,0.59069
1.4683,0.59111
1.4785,0.59175
1.4887,0.59264
1.499,0.5937
1.5092,0.59492
1.5194,0.59624
1.5296,0.59762
1.5399,0.59893
1.5501,0.59991
1.5573,0.59834
1.5676,0.59415
1.5779,0.5927
1.5881,0.59184
1.5984,0.59122
1.6087,0.5908
1.619,0.59064
1.6293,0.59073
1.6396,0.59111
1.6499,0.59172
1.6602,0.59258
1.6705,0.59363
1.6808,0.59483
1.6911,0.59615
1.7014,0.59753
1.7117,0.59887
1.722,0.59988
1.7301,0.59836
1.7405,0.59417
1.7508,0.59272
1.7612,0.59186
1.7716,0.59124
1.782,0.59082
1.7924,0.59067
1.8027,0.59078
1.8131,0.59118
1.8235,0.59181
1.8339,0.59269
1.8443,0.59376
1.8547,0.59499
1.865,0.59633
1.8754,0.59772
1.8858,0.59904
1.8962,0.60001
1.903,0.59832
1.9137,0.5941
1.9245,0.59265
1.9353,0.5918
1.9461,0.59117
1.9569,0.59079
1.9677,0.59069
1.9784,0.59088
1.9892,0.59138
2,0.59211
2,0.55138
