0,4
0.1728,4
0.3456,4
0.5184,4
0.6912,12
0.864,0
1.0368,0
1.2096,4
1.3824,4
1.5552,4
1.728,4
1.9008,12
2.0736,0
2.2464,0
2.4192,4
2.592,4
2.7648,4
2.9376,4
3.1104,12
3.2832,0
3.456,0
3.6288,4
3.8016,4
3.9744,4
4.1472,4
4.32,12
