0.1627,0.38033,0.38049,0.38068,0.38105,0.38135,0.38181,0.38239,0.38325,0.38397,0.38507,0.38601,0.38734,0.38888,0.39069,0.39247,0.39468,0.39727,0.40006,0.40362,0.40799
0.16896,0.3801,0.38015,0.38024,0.3805,0.38068,0.38104,0.38151,0.38225,0.38286,0.38384,0.38467,0.38588,0.3873,0.38897,0.39061,0.39268,0.39511,0.39775,0.40113,0.4053
0.17522,0.37987,0.37981,0.37979,0.37994,0.38002,0.38027,0.38063,0.38126,0.38176,0.38263,0.38334,0.38443,0.38572,0.38726,0.38877,0.3907,0.39298,0.39546,0.39866,0.40263
0.18148,0.37964,0.37947,0.37935,0.37939,0.37936,0.3795,0.37976,0.38027,0.38067,0.38142,0.38201,0.38299,0.38416,0.38556,0.38694,0.38873,0.39086,0.39319,0.39621,0.39999
0.18773,0.37941,0.37914,0.37891,0.37884,0.37871,0.37874,0.37889,0.3793,0.37958,0.38022,0.38071,0.38156,0.38261,0.38388,0.38514,0.38678,0.38876,0.39094,0.39379,0.39739
0.19399,0.37919,0.37881,0.37847,0.3783,0.37806,0.37799,0.37804,0.37833,0.3785,0.37903,0.37941,0.38015,0.38108,0.38221,0.38336,0.38486,0.38669,0.38872,0.39141,0.39481
0.20025,0.37897,0.37848,0.37804,0.37776,0.37742,0.37725,0.37719,0.37738,0.37744,0.37785,0.37813,0.37875,0.37956,0.38057,0.3816,0.38296,0.38465,0.38653,0.38906,0.39228
0.20651,0.37875,0.37815,0.37761,0.37722,0.37679,0.37651,0.37634,0.37643,0.37639,0.37669,0.37686,0.37737,0.37806,0.37895,0.37986,0.38109,0.38264,0.38438,0.38675,0.38978
0.21277,0.37853,0.37783,0.37718,0.3767,0.37616,0.37579,0.37552,0.37549,0.37536,0.37555,0.37561,0.37601,0.37658,0.37735,0.37816,0.37924,0.38067,0.38227,0.38447,0.38733
0.21902,0.37831,0.37751,0.37677,0.37618,0.37554,0.37508,0.3747,0.37457,0.37434,0.37442,0.37439,0.37467,0.37513,0.37578,0.37648,0.37743,0.37873,0.38018,0.38224,0.38492
0.22528,0.3781,0.3772,0.37636,0.37567,0.37494,0.37437,0.3739,0.37367,0.37334,0.37332,0.37319,0.37336,0.3737,0.37424,0.37483,0.37565,0.37683,0.37815,0.38004,0.38257
0.23154,0.37789,0.37689,0.37595,0.37517,0.37434,0.37369,0.37311,0.37278,0.37235,0.37224,0.372,0.37207,0.3723,0.37272,0.3732,0.37391,0.37497,0.37614,0.37789,0.38026
0.2378,0.37769,0.3766,0.37556,0.37468,0.37376,0.37301,0.37234,0.37191,0.37139,0.37117,0.37084,0.37081,0.37093,0.37124,0.37161,0.3722,0.37314,0.3742,0.37579,0.378
0.24406,0.37749,0.3763,0.37517,0.3742,0.37319,0.37234,0.37158,0.37106,0.37045,0.37014,0.36971,0.36958,0.36959,0.3698,0.37006,0.37053,0.37135,0.37229,0.37374,0.3758
0.25031,0.3773,0.37602,0.3748,0.37373,0.37263,0.3717,0.37085,0.37023,0.36954,0.36912,0.3686,0.36837,0.36828,0.36838,0.36854,0.3689,0.36961,0.37043,0.37174,0.37366
0.25657,0.3771,0.37574,0.37443,0.37327,0.37209,0.37107,0.37014,0.36943,0.36864,0.36813,0.36752,0.36719,0.367,0.36701,0.36706,0.36732,0.36791,0.36861,0.36979,0.37157
0.26283,0.37692,0.37548,0.37407,0.37283,0.37157,0.37046,0.36944,0.36864,0.36776,0.36717,0.36648,0.36605,0.36576,0.36568,0.36563,0.36578,0.36626,0.36685,0.3679,0.36954
0.26909,0.37674,0.37521,0.37372,0.37239,0.37106,0.36987,0.36876,0.36787,0.36692,0.36624,0.36546,0.36495,0.36456,0.36438,0.36423,0.3643,0.36465,0.36514,0.36607,0.36757
0.27534,0.37657,0.37497,0.37338,0.37197,0.37056,0.3693,0.3681,0.36713,0.3661,0.36533,0.36448,0.36388,0.3634,0.36313,0.36288,0.36288,0.3631,0.36348,0.36431,0.36566
0.2816,0.37641,0.37472,0.37306,0.37157,0.3701,0.36875,0.36747,0.36642,0.3653,0.36447,0.36352,0.36284,0.36228,0.36193,0.36158,0.36149,0.3616,0.36188,0.36262,0.36382
0.28786,0.37625,0.37449,0.37275,0.37118,0.36964,0.36821,0.36686,0.36574,0.36454,0.36362,0.3626,0.36184,0.3612,0.36076,0.36033,0.36015,0.36015,0.36033,0.36099,0.36204
0.29412,0.3761,0.37426,0.37244,0.37081,0.36921,0.36769,0.36628,0.36508,0.3638,0.36281,0.36172,0.36088,0.36016,0.35965,0.35912,0.35885,0.35877,0.35885,0.35941,0.36033
0.30038,0.37596,0.37404,0.37216,0.37045,0.36878,0.3672,0.36573,0.36444,0.36309,0.36204,0.36087,0.35995,0.35916,0.35857,0.35796,0.35761,0.35744,0.35742,0.35789,0.35871
0.30663,0.37582,0.37384,0.37188,0.37011,0.36837,0.36673,0.36519,0.36383,0.36243,0.3613,0.36006,0.35907,0.35821,0.35755,0.35687,0.35642,0.35618,0.35605,0.35644,0.35715
0.31289,0.37569,0.37364,0.37162,0.36978,0.36798,0.36629,0.36468,0.36325,0.36179,0.3606,0.35928,0.35824,0.35731,0.35657,0.35583,0.35528,0.35497,0.35478,0.35505,0.35566
0.31915,0.37557,0.37346,0.37137,0.36947,0.36762,0.36588,0.36419,0.3627,0.3612,0.35993,0.35856,0.35745,0.35646,0.35565,0.35482,0.3542,0.35381,0.35355,0.35372,0.35422
0.32541,0.37545,0.37328,0.37114,0.36918,0.36727,0.36548,0.36373,0.36218,0.36064,0.35929,0.35787,0.3567,0.35564,0.35476,0.35387,0.35317,0.35273,0.35239,0.35246,0.35287
0.33166,0.37535,0.37311,0.37092,0.36891,0.36695,0.36512,0.36329,0.36169,0.36011,0.35869,0.35723,0.35599,0.35486,0.35392,0.35298,0.3522,0.35171,0.3513,0.35126,0.35159
0.33792,0.37525,0.37296,0.37072,0.36866,0.36665,0.36477,0.36289,0.36123,0.3596,0.35814,0.35663,0.35532,0.35413,0.35313,0.35213,0.35129,0.35074,0.35026,0.35013,0.35037
0.34418,0.37515,0.37281,0.37053,0.36842,0.36637,0.36447,0.36251,0.36081,0.35913,0.35763,0.35606,0.3547,0.35345,0.3524,0.35134,0.35044,0.34983,0.34928,0.34907,0.34924
0.35044,0.37507,0.37269,0.37036,0.36821,0.36611,0.36417,0.36217,0.36042,0.3587,0.35716,0.35553,0.35414,0.35282,0.35171,0.35061,0.34965,0.34898,0.34836,0.3481,0.34819
0.3567,0.37499,0.37258,0.37021,0.36802,0.36588,0.36389,0.36185,0.36006,0.3583,0.35673,0.35505,0.35363,0.35224,0.35108,0.34993,0.34892,0.34819,0.34751,0.3472,0.34722
0.36295,0.37492,0.37247,0.37007,0.36785,0.36567,0.36364,0.36157,0.35974,0.35794,0.35636,0.35461,0.35316,0.35171,0.35051,0.34933,0.34825,0.34747,0.34673,0.34638,0.34632
0.36921,0.37486,0.37239,0.36994,0.3677,0.36548,0.36342,0.36131,0.35945,0.35762,0.35601,0.35422,0.35273,0.35124,0.35,0.34879,0.34765,0.34681,0.34602,0.34562,0.34549
0.37547,0.37481,0.37232,0.36984,0.36758,0.36532,0.36322,0.36109,0.35921,0.35733,0.35573,0.35388,0.35235,0.35082,0.34955,0.34831,0.3471,0.34622,0.34538,0.34492,0.34473
0.38173,0.37476,0.37226,0.36975,0.36747,0.36518,0.36306,0.3609,0.359,0.35709,0.35545,0.3536,0.35202,0.35045,0.34916,0.34788,0.34662,0.34569,0.34482,0.3443,0.34408
0.38798,0.37473,0.37221,0.36968,0.3674,0.36506,0.36292,0.36075,0.35883,0.35688,0.35526,0.35336,0.35173,0.35013,0.34883,0.34754,0.34621,0.34525,0.34435,0.34376,0.3435
0.39424,0.3747,0.37218,0.36962,0.36733,0.36498,0.36281,0.36062,0.35871,0.35671,0.35507,0.35316,0.35149,0.34987,0.34859,0.34725,0.34586,0.34488,0.34396,0.34329,0.34301
0.4005,0.37469,0.37216,0.36958,0.3673,0.36491,0.36274,0.36053,0.35862,0.35659,0.35493,0.35304,0.35131,0.34968,0.34837,0.34701,0.34558,0.34458,0.34363,0.3429,0.34257
0.40676,0.37468,0.37216,0.36956,0.36728,0.36488,0.36269,0.36047,0.35856,0.3565,0.35483,0.35294,0.35117,0.34954,0.34823,0.34685,0.34536,0.34436,0.34338,0.34258,0.34222
0.41302,0.37468,0.37216,0.36956,0.36728,0.36486,0.36267,0.36045,0.35854,0.35646,0.35477,0.35291,0.35109,0.34948,0.34814,0.34672,0.3452,0.34419,0.34322,0.34234,0.34194
0.41927,0.37469,0.37217,0.36957,0.36731,0.36488,0.36268,0.36046,0.35857,0.35646,0.35478,0.3529,0.35106,0.34947,0.34809,0.34667,0.34512,0.34408,0.34312,0.34219,0.34174
0.42553,0.37471,0.3722,0.3696,0.36734,0.36492,0.36272,0.3605,0.35861,0.35649,0.35481,0.35297,0.35108,0.34952,0.34811,0.34667,0.3451,0.34405,0.34309,0.3421,0.34163
0.43179,0.37473,0.37224,0.36965,0.3674,0.36498,0.36279,0.36057,0.35869,0.35657,0.35488,0.35304,0.35116,0.34961,0.34818,0.34673,0.34515,0.34408,0.34316,0.3421,0.3416
0.43805,0.37477,0.3723,0.36972,0.36749,0.36507,0.36289,0.36068,0.35881,0.3567,0.35501,0.35319,0.35129,0.34978,0.34831,0.34685,0.34526,0.34418,0.34326,0.34218,0.34165
0.44431,0.37482,0.37236,0.3698,0.36759,0.36519,0.36302,0.36082,0.35897,0.35686,0.35519,0.35337,0.35147,0.34997,0.3485,0.34704,0.34545,0.34436,0.34345,0.34234,0.34179
0.45056,0.37487,0.37244,0.3699,0.36771,0.36533,0.36318,0.361,0.35916,0.35706,0.35544,0.3536,0.35171,0.35022,0.34875,0.34729,0.3457,0.34461,0.34371,0.34258,0.34202
0.45682,0.37493,0.37253,0.37002,0.36785,0.3655,0.36337,0.36121,0.35938,0.35731,0.35572,0.35388,0.352,0.35054,0.34905,0.3476,0.34606,0.34493,0.34404,0.3429,0.34233
0.46308,0.37501,0.37263,0.37015,0.36802,0.36569,0.36358,0.36145,0.35966,0.3576,0.35605,0.3542,0.35235,0.3509,0.34942,0.34798,0.34647,0.34533,0.34444,0.34331,0.34272
0.46934,0.37509,0.37275,0.3703,0.3682,0.3659,0.36383,0.36173,0.35997,0.35793,0.35642,0.35457,0.35274,0.35135,0.34985,0.34843,0.34697,0.3458,0.34491,0.34379,0.34321
0.47559,0.37518,0.37288,0.37047,0.3684,0.36615,0.36412,0.36204,0.36032,0.3583,0.35684,0.35499,0.3532,0.35184,0.35034,0.34894,0.34754,0.34639,0.34547,0.34436,0.34378
0.48185,0.37528,0.37302,0.37065,0.36863,0.36641,0.36443,0.36238,0.36072,0.35871,0.35729,0.35549,0.3537,0.35238,0.3509,0.34952,0.34818,0.34703,0.34613,0.34502,0.34444
0.48811,0.37538,0.37318,0.37085,0.36889,0.3667,0.36478,0.36276,0.36115,0.35917,0.35778,0.35603,0.35426,0.35307,0.35154,0.35017,0.34894,0.34775,0.34686,0.34576,0.34519
0.49437,0.3755,0.37335,0.37106,0.36916,0.36702,0.36515,0.36317,0.36165,0.35966,0.35832,0.35662,0.35488,0.35376,0.35225,0.35091,0.34969,0.34857,0.3477,0.34658,0.34603
0.50063,0.37562,0.37353,0.3713,0.36945,0.36736,0.36555,0.36361,0.36216,0.36021,0.3589,0.35725,0.35554,0.35446,0.35302,0.35171,0.35051,0.34944,0.34862,0.34749,0.34701
0.50688,0.37574,0.37373,0.37154,0.36977,0.36772,0.36601,0.36408,0.36268,0.3608,0.35952,0.358,0.3563,0.35522,0.35384,0.35258,0.3514,0.35037,0.34959,0.34849,0.34806
0.51314,0.37588,0.37394,0.37181,0.37012,0.36811,0.36647,0.36459,0.36324,0.36143,0.36019,0.35875,0.35709,0.35604,0.35471,0.35353,0.35239,0.35138,0.35063,0.34957,0.3492
0.5194,0.37602,0.37417,0.37209,0.37048,0.36852,0.36696,0.36512,0.36384,0.36211,0.36092,0.35951,0.35793,0.35693,0.35565,0.35452,0.35345,0.3525,0.35176,0.35074,0.35041
0.52566,0.37618,0.37439,0.37239,0.37085,0.36895,0.36749,0.36569,0.36447,0.36284,0.36169,0.36033,0.35884,0.35791,0.35667,0.35558,0.35456,0.35369,0.35296,0.35202,0.35172
0.53191,0.37634,0.37464,0.3727,0.37125,0.36942,0.36802,0.36628,0.36513,0.36357,0.3625,0.3612,0.35977,0.3589,0.35775,0.35671,0.35574,0.35493,0.35426,0.35341,0.35316
0.53817,0.3765,0.37489,0.37303,0.37167,0.3699,0.36856,0.36691,0.36585,0.36434,0.36336,0.36213,0.36076,0.35996,0.35888,0.35793,0.357,0.35625,0.35563,0.35485,0.35466
0.54443,0.37668,0.37515,0.37337,0.37208,0.3704,0.36914,0.36757,0.36659,0.36516,0.36424,0.36309,0.36181,0.36107,0.36006,0.35919,0.35835,0.35766,0.3571,0.35639,0.35626
0.55069,0.37686,0.37542,0.37372,0.37252,0.37093,0.36974,0.36825,0.36737,0.36602,0.36517,0.3641,0.36291,0.36224,0.36131,0.36051,0.35975,0.35915,0.35864,0.35804,0.35797
0.55695,0.37705,0.3757,0.37409,0.37296,0.37149,0.37037,0.36896,0.36816,0.36691,0.36615,0.36515,0.36405,0.36347,0.36264,0.36191,0.36123,0.36071,0.36028,0.35977,0.35977
0.5632,0.37724,0.37598,0.37447,0.37343,0.37205,0.37102,0.3697,0.36899,0.36784,0.36716,0.36626,0.36524,0.36475,0.36401,0.36338,0.36278,0.36236,0.36202,0.36158,0.36168
0.56946,0.37744,0.37628,0.37486,0.37391,0.37262,0.37171,0.37047,0.36985,0.36879,0.36821,0.3674,0.36649,0.36609,0.36544,0.36491,0.3644,0.36409,0.36385,0.36349,0.36369
0.57572,0.37764,0.37659,0.37527,0.3744,0.37321,0.37239,0.37127,0.37074,0.36977,0.36929,0.36859,0.36778,0.36748,0.36694,0.3665,0.3661,0.36589,0.36575,0.36549,0.36579
0.58198,0.37785,0.37689,0.37568,0.37491,0.37382,0.3731,0.37209,0.37165,0.37079,0.37041,0.36981,0.36911,0.36892,0.36848,0.36816,0.36787,0.36776,0.36774,0.36758,0.36801
0.58824,0.37807,0.3772,0.37611,0.37543,0.37445,0.37383,0.37292,0.37259,0.37185,0.37158,0.37108,0.3705,0.37041,0.37009,0.36988,0.36971,0.36972,0.36981,0.3698,0.37033
0.59449,0.37828,0.37752,0.37654,0.37596,0.37509,0.37458,0.37377,0.37355,0.37292,0.37276,0.37239,0.37192,0.37196,0.37176,0.37167,0.37163,0.37176,0.37197,0.37209,0.37276
0.60075,0.37851,0.37785,0.37697,0.3765,0.37574,0.37534,0.37465,0.37454,0.37403,0.37398,0.37373,0.37339,0.37354,0.37347,0.37351,0.3736,0.37387,0.37421,0.37448,0.37529
0.60701,0.37873,0.37818,0.37741,0.37705,0.37641,0.37612,0.37555,0.37555,0.37516,0.37523,0.3751,0.3749,0.37518,0.37524,0.37542,0.37566,0.37606,0.37654,0.37697,0.37793
0.61327,0.37896,0.37852,0.37786,0.3776,0.37709,0.37691,0.37647,0.37659,0.37632,0.37651,0.37652,0.37644,0.37686,0.37707,0.37739,0.37778,0.37833,0.37896,0.37956,0.38068
0.61952,0.37919,0.37886,0.37831,0.37817,0.37777,0.37771,0.37739,0.37763,0.3775,0.37782,0.37796,0.37802,0.37858,0.37894,0.37941,0.37996,0.38067,0.38146,0.38224,0.38354
0.62578,0.37943,0.3792,0.37877,0.37874,0.37847,0.37853,0.37834,0.3787,0.3787,0.37915,0.37943,0.37964,0.38035,0.38086,0.38148,0.38221,0.38308,0.38404,0.38502,0.3865
0.63204,0.37967,0.37955,0.37924,0.37932,0.37917,0.37936,0.37929,0.37978,0.37992,0.3805,0.38093,0.3813,0.38215,0.38282,0.3836,0.38451,0.38557,0.38672,0.38789,0.38957
0.6383,0.37991,0.3799,0.37971,0.3799,0.37988,0.38019,0.38026,0.38088,0.38116,0.38188,0.38245,0.38298,0.38399,0.38482,0.38578,0.38688,0.38813,0.38949,0.39086,0.39275
0.64456,0.38014,0.38026,0.38018,0.38049,0.3806,0.38103,0.38124,0.38198,0.3824,0.38327,0.384,0.38468,0.38586,0.38686,0.388,0.3893,0.39075,0.39232,0.39391,0.39603
0.65081,0.38038,0.38061,0.38066,0.38108,0.38133,0.38188,0.38222,0.3831,0.38367,0.38468,0.38556,0.38642,0.38775,0.38893,0.39027,0.39177,0.39343,0.39523,0.39706,0.39942
0.65707,0.38062,0.38096,0.38113,0.38167,0.38205,0.38273,0.38321,0.38422,0.38494,0.3861,0.38715,0.38817,0.38967,0.39104,0.39257,0.39429,0.39618,0.39821,0.40029,0.40291
0.66333,0.38086,0.38132,0.38161,0.38227,0.38277,0.38358,0.3842,0.38535,0.38622,0.38753,0.38874,0.38994,0.39162,0.39318,0.39492,0.39686,0.39898,0.40126,0.4036,0.4065
0.66959,0.3811,0.38167,0.38209,0.38286,0.3835,0.38444,0.3852,0.38649,0.38751,0.38897,0.39035,0.39172,0.39358,0.39535,0.39729,0.39947,0.40183,0.40437,0.40699,0.41018
0.67584,0.38134,0.38203,0.38256,0.38346,0.38422,0.3853,0.38619,0.38762,0.38879,0.39041,0.39196,0.39352,0.39556,0.39754,0.3997,0.40211,0.40472,0.40754,0.41046,0.41396
0.6821,0.38158,0.38238,0.38303,0.38405,0.38495,0.38615,0.38719,0.38876,0.39008,0.39186,0.39358,0.39532,0.39755,0.39974,0.40212,0.40478,0.40766,0.41076,0.41399,0.41782
0.68836,0.38182,0.38273,0.38351,0.38464,0.38567,0.387,0.38818,0.38989,0.39137,0.3933,0.39519,0.39712,0.39955,0.40195,0.40457,0.40748,0.41063,0.41403,0.41758,0.42176
0.69462,0.38205,0.38307,0.38397,0.38523,0.38638,0.38784,0.38916,0.39101,0.39264,0.39474,0.3968,0.39892,0.40155,0.40417,0.40702,0.4102,0.41363,0.41734,0.42123,0.42577
0.70088,0.38228,0.38342,0.38443,0.38581,0.38709,0.38868,0.39014,0.39212,0.39391,0.39617,0.3984,0.40071,0.40354,0.40638,0.40948,0.41292,0.41665,0.42068,0.42492,0.42985
0.70713,0.38251,0.38376,0.38489,0.38639,0.38779,0.38951,0.3911,0.39323,0.39517,0.39758,0.39999,0.40249,0.40552,0.40859,0.41193,0.41565,0.41967,0.42404,0.42865,0.43397
0.71339,0.38274,0.38409,0.38535,0.38695,0.38848,0.39033,0.39206,0.39432,0.39641,0.39898,0.40157,0.40425,0.40749,0.41078,0.41437,0.41837,0.4227,0.42741,0.4324,0.43813
0.71965,0.38296,0.38442,0.38579,0.38751,0.38916,0.39113,0.393,0.3954,0.39764,0.40037,0.40312,0.406,0.40943,0.41295,0.4168,0.42107,0.42572,0.43078,0.43617,0.44232
0.72591,0.38318,0.38475,0.38623,0.38806,0.38984,0.39191,0.39393,0.39645,0.39884,0.40172,0.40465,0.40771,0.41135,0.4151,0.41919,0.42375,0.42872,0.43414,0.43993,0.44654
0.73217,0.3834,0.38507,0.38666,0.3886,0.39049,0.39269,0.39483,0.39748,0.40002,0.40305,0.40615,0.40939,0.41323,0.4172,0.42155,0.42639,0.43168,0.43747,0.44369,0.45075
0.73842,0.38361,0.38538,0.38708,0.38913,0.39114,0.39345,0.39572,0.3985,0.40118,0.40435,0.40761,0.41104,0.41507,0.41926,0.42387,0.42899,0.4346,0.44077,0.44741,0.45496
0.74468,0.38381,0.38569,0.38749,0.38965,0.39176,0.39419,0.39657,0.39949,0.40231,0.40562,0.40903,0.41264,0.41686,0.42127,0.42613,0.43152,0.43746,0.44401,0.45109,0.45913
0.75094,0.38401,0.38599,0.38788,0.39015,0.39237,0.39492,0.39741,0.40045,0.4034,0.40686,0.41042,0.41419,0.4186,0.42322,0.42832,0.43399,0.44024,0.44718,0.45471,0.46325
0.7572,0.38421,0.38628,0.38827,0.39064,0.39297,0.39562,0.39823,0.40138,0.40445,0.40806,0.41176,0.4157,0.42028,0.42509,0.43044,0.43636,0.44294,0.45026,0.45823,0.4673
0.76345,0.3844,0.38655,0.38864,0.39111,0.39355,0.3963,0.39902,0.40228,0.40547,0.40921,0.41304,0.41715,0.4219,0.4269,0.43248,0.43866,0.44554,0.45323,0.46166,0.47125
0.76971,0.38458,0.38682,0.38901,0.39157,0.39411,0.39696,0.39979,0.40315,0.40646,0.41032,0.41428,0.41854,0.42344,0.42863,0.43442,0.44083,0.44804,0.45609,0.46496,0.47509
0.77597,0.38476,0.38708,0.38937,0.392,0.39464,0.39759,0.40052,0.40398,0.40739,0.41138,0.41545,0.41986,0.42488,0.43026,0.43626,0.44288,0.45041,0.4588,0.46812,0.47878
0.78223,0.38493,0.38733,0.38971,0.39242,0.39516,0.3982,0.40123,0.40476,0.40829,0.41239,0.41657,0.4211,0.42623,0.4318,0.43799,0.44481,0.45265,0.46134,0.4711,0.48229
0.78849,0.3851,0.38757,0.39004,0.39282,0.39566,0.39877,0.4019,0.40551,0.40913,0.41334,0.41762,0.42223,0.42749,0.43324,0.43956,0.4466,0.45469,0.4637,0.47388,0.4856
0.79474,0.38526,0.38779,0.39035,0.3932,0.39613,0.39932,0.40254,0.40624,0.40995,0.41424,0.41862,0.42333,0.42868,0.43458,0.44101,0.44824,0.45655,0.46585,0.47644,0.48867
0.801,0.38541,0.38802,0.39064,0.39357,0.39658,0.39983,0.40314,0.40691,0.41071,0.41507,0.41954,0.42435,0.42979,0.43581,0.44229,0.44973,0.45821,0.46778,0.47874,0.49147
0.80726,0.38555,0.38821,0.39092,0.39392,0.397,0.40031,0.40371,0.40754,0.41142,0.41584,0.42037,0.42529,0.43079,0.43693,0.44349,0.45108,0.4597,0.46948,0.48077,0.49396
0.81352,0.38568,0.38841,0.39117,0.39426,0.3974,0.40077,0.40424,0.40813,0.41208,0.41657,0.42117,0.42615,0.4317,0.43793,0.44455,0.45226,0.461,0.47091,0.4825,0.49614
0.81977,0.38581,0.3886,0.39142,0.39456,0.39777,0.4012,0.40474,0.40868,0.41269,0.41723,0.4219,0.42691,0.43254,0.43875,0.44547,0.45328,0.4621,0.47213,0.48391,0.49797
0.82603,0.38593,0.38877,0.39165,0.39484,0.39811,0.4016,0.40519,0.40919,0.41326,0.41784,0.42254,0.4276,0.43329,0.43952,0.44627,0.45413,0.46298,0.47309,0.48501,0.49941
