0.40704,3.4175,3.6663,3.9561,4.3331,4.8169,5.4266
0.41206,3.407,3.6538,3.9411,4.3145,4.7932,5.3961
0.41709,3.3965,3.6414,3.9261,4.2958,4.7696,5.3657
0.42211,3.3859,3.6289,3.9109,4.2771,4.746,5.3353
0.42714,3.3752,3.6163,3.8958,4.2584,4.7224,5.3051
0.43216,3.3645,3.6037,3.8806,4.2397,4.6988,5.2748
0.43719,3.3537,3.591,3.8654,4.2209,4.6752,5.2447
0.44221,3.3429,3.5783,3.8502,4.2022,4.6516,5.2146
0.44724,3.332,3.5655,3.8349,4.1834,4.628,5.1845
0.45226,3.3211,3.5527,3.8196,4.1646,4.6045,5.1546
0.45729,3.3101,3.5399,3.8042,4.1458,4.5809,5.1246
0.46231,3.2991,3.527,3.7888,4.127,4.5574,5.0948
0.46734,3.288,3.514,3.7734,4.1081,4.5339,5.065
0.47236,3.2768,3.501,3.7579,4.0893,4.5104,5.0353
0.47739,3.2657,3.488,3.7424,4.0704,4.487,5.0056
0.48241,3.2544,3.4749,3.7269,4.0515,4.4635,4.976
0.48744,3.2431,3.4618,3.7114,4.0326,4.4401,4.9465
0.49246,3.2318,3.4486,3.6958,4.0137,4.4167,4.917
0.49749,3.2204,3.4354,3.6802,3.9948,4.3933,4.8876
0.50251,3.209,3.4221,3.6645,3.9759,4.3699,4.8583
0.50754,3.1975,3.4088,3.6488,3.957,4.3466,4.829
0.51256,3.186,3.3955,3.6331,3.938,4.3232,4.7998
0.51759,3.1744,3.3821,3.6174,3.9191,4.2999,4.7707
0.52261,3.1628,3.3687,3.6017,3.9001,4.2766,4.7416
0.52764,3.1511,3.3552,3.5859,3.8811,4.2534,4.7126
0.53266,3.1394,3.3417,3.5701,3.8621,4.2301,4.6837
0.53769,3.1276,3.3282,3.5542,3.8432,4.2069,4.6548
0.54271,3.1158,3.3146,3.5383,3.8242,4.1837,4.626
0.54774,3.104,3.301,3.5225,3.8052,4.1605,4.5973
0.55276,3.0921,3.2873,3.5065,3.7862,4.1373,4.5686
0.55779,3.0801,3.2736,3.4906,3.7672,4.1142,4.54
0.56281,3.0682,3.2599,3.4746,3.7481,4.0911,4.5115
0.56784,3.0562,3.2461,3.4586,3.7291,4.068,4.483
0.57286,3.0441,3.2323,3.4426,3.7101,4.045,4.4546
0.57789,3.032,3.2185,3.4266,3.6911,4.0219,4.4263
0.58291,3.0199,3.2046,3.4105,3.6721,3.9989,4.398
0.58794,3.0077,3.1907,3.3945,3.653,3.9759,4.3698
0.59296,2.9955,3.1768,3.3784,3.634,3.953,4.3417
0.59799,2.9832,3.1628,3.3623,3.615,3.93,4.3136
0.60302,2.9709,3.1488,3.3461,3.5959,3.9071,4.2856
0.60804,2.9586,3.1348,3.33,3.5769,3.8843,4.2577
0.61307,2.9462,3.1208,3.3138,3.5579,3.8614,4.2299
0.61809,2.9338,3.1067,3.2976,3.5388,3.8386,4.2021
0.62312,2.9214,3.0925,3.2814,3.5198,3.8158,4.1744
0.62814,2.9089,3.0784,3.2652,3.5008,3.7931,4.1468
0.63317,2.8964,3.0642,3.2489,3.4817,3.7703,4.1192
0.63819,2.8839,3.05,3.2327,3.4627,3.7476,4.0917
0.64322,2.8713,3.0358,3.2164,3.4437,3.725,4.0643
0.64824,2.8587,3.0215,3.2001,3.4247,3.7023,4.0369
0.65327,2.846,3.0072,3.1838,3.4057,3.6797,4.0096
0.65829,2.8334,2.9929,3.1675,3.3866,3.6571,3.9824
0.66332,2.8207,2.9786,3.1511,3.3676,3.6346,3.9553
0.66834,2.8079,2.9642,3.1348,3.3486,3.6121,3.9282
0.67337,2.7951,2.9498,3.1184,3.3296,3.5896,3.9012
0.67839,2.7823,2.9354,3.102,3.3106,3.5672,3.8743
0.68342,2.7695,2.9209,3.0856,3.2916,3.5447,3.8474
0.68844,2.7565,2.9064,3.0692,3.2726,3.5223,3.8206
0.69347,2.7435,2.8917,3.0526,3.2535,3.4999,3.7939
0.69849,2.7303,2.877,3.036,3.2343,3.4774,3.7671
0.70352,2.717,2.8621,3.0192,3.215,3.4547,3.7402
0.70854,2.7032,2.8467,3.002,3.1953,3.4318,3.713
0.71357,2.6889,2.8308,2.9841,3.1749,3.4081,3.685
0.71859,2.6738,2.814,2.9654,3.1536,3.3834,3.6561
0.72362,2.6578,2.7963,2.9457,3.1313,3.3577,3.626
0.72864,2.641,2.7778,2.9251,3.1081,3.331,3.5949
0.73367,2.6233,2.7583,2.9036,3.0838,3.3032,3.5626
